Date,Time,Site,Unit ID,User ID,°F-21A104910,mmHg-21A105443,DO %-21A106679,DO mg/L-21A106679,SPC-uS/cm-21A104910,C-uS/cm-21A104910,nLFC-uS/cm-21A104910,ohm-cm-21A104910,TDS mg/L-21A104910,SAL-PSU-21A104910,Density-21A104910,Density-T-21A104910,pH-21B101988,pH mV-21B101988,Phycocyanin RFU-21B101736,Phycocyanin ug/L-21B101736,Chlorophyll RFU-21B101736,Chlorophyll ug/L-21B101736,DEP m-20M103012,Vpos m-20M103012
7/25/2022,9:45:26 AM,Tank 58,Strauss lab 1,,77.513,752.9,92.4,7.59,169.8,170.7,169.7,5859,110,0.08,-3,-3,7.67,-136.9,0.72,0.7,2.29,9.26,-0.016,-0.029
7/25/2022,9:45:29 AM,Tank 58,Strauss lab 1,,77.509,753,93.7,7.7,170,171,169.9,5849,111,0.08,-3,-3,7.67,-136.5,0.74,0.73,2.49,10.1,-0.013,-0.012
7/25/2022,9:45:32 AM,Tank 58,Strauss lab 1,,77.515,753,94.8,7.79,170.1,171,170,5847,111,0.08,-3,-3,7.66,-136.3,0.87,0.86,2.66,10.79,-0.014,0.001
7/25/2022,9:45:35 AM,Tank 58,Strauss lab 1,,77.513,753,95.6,7.86,170.2,171.1,170.1,5845,111,0.08,-3,-3,7.66,-136.2,0.81,0.8,2.47,10,-0.018,-0.019
7/25/2022,9:45:38 AM,Tank 58,Strauss lab 1,,77.504,753,96.4,7.93,170.3,171.2,170.2,5840,111,0.08,-3,-3,7.66,-136.1,0.73,0.71,2.26,9.14,-0.015,-0.006
7/25/2022,9:45:41 AM,Tank 58,Strauss lab 1,,77.497,752.9,97.1,7.98,170.5,171.4,170.4,5836,111,0.08,-3,-3,7.66,-136,0.63,0.61,7.55,31.14,-0.011,-0.007
7/25/2022,9:47:15 AM,Tank 43,Strauss lab 1,,77.424,752.9,83,6.82,169.3,170,169.2,5881,110,0.08,-3,-3,7.82,-145.5,1.1,1.09,6.28,25.86,-0.013,0.002
7/25/2022,9:47:18 AM,Tank 43,Strauss lab 1,,77.434,752.9,89.7,7.37,169.2,169.9,169.1,5884,110,0.08,-3,-3,7.78,-143,1.11,1.1,6.49,26.72,-0.016,-0.009
7/25/2022,9:47:21 AM,Tank 43,Strauss lab 1,,77.471,752.9,94.9,7.81,169.2,170.1,169.2,5879,110,0.08,-3,-3,7.75,-141.2,0.95,0.94,5.76,23.67,-0.015,-0.012
7/25/2022,9:47:24 AM,Tank 43,Strauss lab 1,,77.506,753.1,97.4,8,169.5,170.4,169.4,5870,110,0.08,-3,-3,7.73,-140.4,1.09,1.08,6.61,27.23,-0.014,-0.02
7/25/2022,9:47:27 AM,Tank 43,Strauss lab 1,,77.534,753,102.4,8.41,169.7,170.7,169.6,5859,110,0.08,-3,-3,7.73,-140.1,1.19,1.17,7.06,29.09,-0.013,-0.018
7/25/2022,9:47:30 AM,Tank 43,Strauss lab 1,,77.534,753,104.4,8.58,170,171,169.9,5849,111,0.08,-3,-3,7.73,-140.3,1.2,1.19,5.91,24.32,-0.015,-0.005
7/25/2022,9:48:47 AM,Tank 39,Strauss lab 1,,71.226,753,72.4,6.35,160.6,150.8,161.6,6632,104,0.08,-2.1,-2.1,8.14,-163.3,0.5,0.48,0.74,2.8,-0.013,-0.006
7/25/2022,9:48:50 AM,Tank 39,Strauss lab 1,,71.218,753,83.8,7.35,160.9,151,161.8,6623,105,0.08,-2.1,-2.1,8.2,-166.8,0.59,0.57,1.4,5.54,-0.018,-0.026
7/25/2022,9:48:53 AM,Tank 39,Strauss lab 1,,71.114,753,92.1,8.09,161,150.9,161.9,6626,105,0.08,-2.1,-2.1,8.26,-170.1,0.41,0.39,1.76,7.03,-0.017,-0.03
7/25/2022,9:48:56 AM,Tank 39,Strauss lab 1,,71.083,752.9,96.7,8.5,161,150.9,162,6627,105,0.08,-2.1,-2.1,8.28,-171.2,0.44,0.42,1.8,7.21,-0.014,-0.004
7/25/2022,9:48:59 AM,Tank 39,Strauss lab 1,,71.036,753,99.4,8.74,161,150.8,162,6631,105,0.08,-2.1,-2.1,8.3,-172.2,0.6,0.58,1.76,7.05,-0.015,-0.022
7/25/2022,9:49:02 AM,Tank 39,Strauss lab 1,,71.033,753,105,9.23,161,150.8,162,6632,105,0.08,-2.1,-2.1,8.31,-173.2,0.46,0.44,1.98,7.97,-0.014,-0.003
7/25/2022,9:50:47 AM,Tank 26,Strauss lab 1,,77.212,753.1,73.8,6.08,176.6,177,176.5,5650,115,0.08,-2.9,-2.9,8.03,-157.7,1.11,1.1,0.13,0.26,-0.015,-0.02
7/25/2022,9:50:50 AM,Tank 26,Strauss lab 1,,77.14,753.1,80.5,6.64,176.6,176.9,176.6,5654,115,0.08,-2.9,-2.9,7.98,-154.6,1.28,1.27,0.15,0.35,-0.013,0.002
7/25/2022,9:50:53 AM,Tank 26,Strauss lab 1,,77.147,753,83.2,6.87,176.5,176.8,176.5,5656,115,0.08,-2.9,-2.9,7.93,-151.7,1.25,1.24,0.12,0.21,-0.015,0.001
7/25/2022,9:50:56 AM,Tank 26,Strauss lab 1,,77.206,753,90.4,7.45,176.3,176.7,176.3,5660,115,0.08,-2.9,-2.9,7.9,-150.1,1.28,1.27,0.16,0.37,-0.016,-0.01
7/25/2022,9:50:59 AM,Tank 26,Strauss lab 1,,77.265,753.1,92.3,7.6,176.1,176.6,176,5663,114,0.08,-2.9,-2.9,7.88,-148.9,1.27,1.26,0.2,0.55,-0.016,-0.028
7/25/2022,9:51:02 AM,Tank 26,Strauss lab 1,,77.321,753,93.6,7.71,175.9,176.5,175.9,5665,114,0.08,-2.9,-2.9,7.86,-147.9,1.25,1.24,0.25,0.77,-0.012,-0.012
7/25/2022,9:53:05 AM,Tank 40,Strauss lab 1,,71.432,753,77.6,6.79,163.3,153.7,164.2,6508,106,0.08,-2.1,-2.1,8.2,-166.5,1.02,1.01,4.16,17.06,-0.015,-0.022
7/25/2022,9:53:08 AM,Tank 40,Strauss lab 1,,71.389,752.9,87.3,7.65,163.6,153.8,164.5,6501,106,0.08,-2.1,-2.1,8.21,-167.3,0.8,0.78,3.13,12.76,-0.016,-0.018
7/25/2022,9:53:11 AM,Tank 40,Strauss lab 1,,71.309,753.1,93.1,8.16,163.7,153.8,164.7,6500,106,0.08,-2.1,-2.1,8.22,-168,0.61,0.59,3.06,12.46,-0.014,-0.003
7/25/2022,9:53:14 AM,Tank 40,Strauss lab 1,,71.263,753.1,100.2,8.79,163.6,153.6,164.5,6509,106,0.08,-2.1,-2.1,8.24,-168.9,0.63,0.61,3.16,12.87,-0.015,-0.003
7/25/2022,9:53:17 AM,Tank 40,Strauss lab 1,,71.21,753.1,103.6,9.09,163.4,153.3,164.3,6522,106,0.08,-2.1,-2.1,8.26,-170.1,0.56,0.54,3.04,12.37,-0.015,-0.006
7/25/2022,9:53:20 AM,Tank 40,Strauss lab 1,,71.222,753.1,105.8,9.29,162.9,152.9,163.8,6541,106,0.08,-2.1,-2.1,8.28,-171.3,0.53,0.51,3.04,12.38,-0.014,-0.021
7/25/2022,9:53:23 AM,Tank 40,Strauss lab 1,,71.231,753.1,110.8,9.72,162.5,152.5,163.5,6555,106,0.08,-2.1,-2.1,8.3,-172.6,0.46,0.44,3.14,12.77,-0.014,-0.03
7/25/2022,9:54:45 AM,Tank 54,Strauss lab 1,,71.11,753.1,92.7,8.15,169.3,158.7,170.3,6300,110,0.08,-2.1,-2.1,8.31,-172.9,1.27,1.25,8.22,33.92,-0.014,-0.018
7/25/2022,9:54:48 AM,Tank 54,Strauss lab 1,,71.108,753.1,99.4,8.74,169.1,158.6,170.1,6307,110,0.08,-2.1,-2.1,8.34,-174.7,1.29,1.28,6.88,28.34,-0.014,-0.022
7/25/2022,9:54:51 AM,Tank 54,Strauss lab 1,,71.052,753.1,104.8,9.21,168.9,158.2,169.9,6321,110,0.08,-2.1,-2.1,8.36,-175.8,1.2,1.19,7.54,31.11,-0.015,-0.022
7/25/2022,9:54:54 AM,Tank 54,Strauss lab 1,,70.995,753.1,107.6,9.46,168.5,157.8,169.5,6338,110,0.08,-2.1,-2.1,8.38,-177,1.22,1.21,7.46,30.77,-0.014,-0.011
7/25/2022,9:54:57 AM,Tank 54,Strauss lab 1,,70.926,753.1,113.9,10.03,168.2,157.4,169.2,6355,109,0.08,-2.1,-2.1,8.41,-178.5,1.16,1.14,10.65,44.04,-0.013,0.002
7/25/2022,9:55:00 AM,Tank 54,Strauss lab 1,,70.919,753.2,116,10.22,167.9,157.1,168.9,6367,109,0.08,-2.1,-2.1,8.43,-180,1.25,1.24,7.44,30.68,-0.015,-0.008
7/25/2022,9:56:18 AM,Tank 59,Strauss lab 1,,76.812,753.1,86.4,7.15,196.8,196.4,196.9,5091,128,0.09,-2.9,-2.9,8.11,-162.3,1.19,1.17,7.31,30.14,-0.016,-0.006
7/25/2022,9:56:21 AM,Tank 59,Strauss lab 1,,76.806,753,91.3,7.55,196.7,196.3,196.8,5093,128,0.09,-2.9,-2.9,8.09,-160.8,1.16,1.15,6.04,24.87,-0.015,-0.017
7/25/2022,9:56:24 AM,Tank 59,Strauss lab 1,,76.79,753,92.9,7.69,196.6,196.2,196.6,5098,128,0.09,-2.9,-2.9,8.07,-159.9,1.06,1.04,5.82,23.94,-0.015,-0.027
7/25/2022,9:56:27 AM,Tank 59,Strauss lab 1,,76.771,753.1,94,7.78,196.5,196,196.5,5102,128,0.09,-2.8,-2.8,8.06,-159.3,1.04,1.03,5.5,22.6,-0.013,-0.017
7/25/2022,9:56:30 AM,Tank 59,Strauss lab 1,,76.75,753,94.7,7.84,196.4,195.9,196.4,5105,128,0.09,-2.8,-2.8,8.05,-158.9,1.02,1.01,5.41,22.25,-0.012,-0.003
7/25/2022,9:56:33 AM,Tank 59,Strauss lab 1,,76.75,753.1,98.5,8.16,97.9,97.7,97.9,10239,64,0.04,-2.9,-2.9,8.05,-158.5,1.05,1.04,4.88,20.03,-0.013,-0.008
7/25/2022,9:56:36 AM,Tank 59,Strauss lab 1,,76.817,753.1,100.6,8.33,102.3,102.1,102.4,9792,67,0.05,-2.9,-2.9,8.04,-158,1.1,1.08,4.7,19.28,-0.014,-0.006
7/25/2022,9:59:08 AM,Tank 53,Strauss lab 1,,70.839,753.1,80.3,7.08,173.2,161.9,174.3,6176,113,0.08,-2.1,-2.1,8.3,-172.3,0.69,0.67,3.6,14.72,-0.012,-0.005
7/25/2022,9:59:11 AM,Tank 53,Strauss lab 1,,70.832,753.1,84.4,7.44,173.4,162,174.5,6171,113,0.08,-2.1,-2.1,8.31,-172.9,0.62,0.6,3.76,15.38,-0.013,-0.003
7/25/2022,9:59:14 AM,Tank 53,Strauss lab 1,,70.728,753,92.2,8.14,173.7,162.2,174.8,6167,113,0.08,-2.1,-2.1,8.32,-173.7,0.64,0.63,2.92,11.87,-0.013,-0.002
7/25/2022,9:59:17 AM,Tank 53,Strauss lab 1,,70.629,753.2,96,8.48,173.9,162.1,175,6168,113,0.08,-2,-2,8.35,-174.9,0.61,0.59,5.62,23.12,-0.012,-0.005
7/25/2022,9:59:20 AM,Tank 53,Strauss lab 1,,70.525,753.2,98,8.67,173.9,162,175.1,6175,113,0.08,-2,-2,8.37,-176.1,0.59,0.57,4.85,19.91,-0.013,-0.018
7/25/2022,9:59:23 AM,Tank 53,Strauss lab 1,,70.528,753,104.2,9.21,173.6,161.7,174.7,6186,113,0.08,-2,-2,8.39,-177.2,0.56,0.54,8.03,33.12,-0.012,-0.014
7/25/2022,9:59:26 AM,Tank 53,Strauss lab 1,,70.539,753.1,105.3,9.31,173.4,161.5,174.6,6190,113,0.08,-2,-2,8.4,-178.3,0.61,0.59,5.33,21.92,-0.014,-0.001
7/25/2022,9:59:29 AM,Tank 53,Strauss lab 1,,70.544,753,106.3,9.4,173.3,161.4,174.4,6195,113,0.08,-2,-2,8.42,-179.3,0.72,0.7,3.01,12.27,-0.016,-0.019
7/25/2022,10:00:53 AM,Tank 57,Strauss lab 1,,76.59,753.1,79.6,6.61,186.4,185.5,186.5,5390,121,0.09,-2.8,-2.8,8.1,-161.4,1.18,1.16,4.38,17.97,-0.015,-0.022
7/25/2022,10:00:56 AM,Tank 57,Strauss lab 1,,76.706,753.1,81.2,6.73,186.2,185.6,186.3,5387,121,0.09,-2.8,-2.8,8.07,-160.1,1.19,1.17,4.99,20.49,-0.012,-0.015
7/25/2022,10:00:59 AM,Tank 57,Strauss lab 1,,76.726,753.1,87.1,7.21,186.3,185.8,186.4,5383,121,0.09,-2.8,-2.8,8.06,-159.2,1,0.99,3.39,13.85,-0.012,-0.016
7/25/2022,10:01:02 AM,Tank 57,Strauss lab 1,,76.748,753.1,88.8,7.35,186.5,186,186.5,5376,121,0.09,-2.9,-2.9,8.05,-158.5,0.95,0.93,5.03,20.65,-0.011,0.004
7/25/2022,10:01:05 AM,Tank 57,Strauss lab 1,,76.768,753.1,89.9,7.45,186.7,186.2,186.7,5371,121,0.09,-2.9,-2.9,8.04,-157.9,0.92,0.9,4.75,19.49,-0.012,-0.01
7/25/2022,10:01:08 AM,Tank 57,Strauss lab 1,,76.765,753.1,90.9,7.53,186.6,186.1,186.6,5373,121,0.09,-2.9,-2.9,8.03,-157.5,0.91,0.9,5.18,21.27,-0.013,-0.017
7/25/2022,10:02:32 AM,Tank 27,Strauss lab 1,,76.553,753.1,81.2,6.74,185.7,184.9,185.8,5409,121,0.09,-2.8,-2.8,8.1,-161.5,1.84,1.84,11.29,46.69,-0.012,-0.002
7/25/2022,10:02:35 AM,Tank 27,Strauss lab 1,,76.806,753.1,88.8,7.36,185.2,184.8,185.2,5411,120,0.09,-2.9,-2.9,8.09,-161.2,2.22,2.22,16.72,69.29,-0.012,-0.009
7/25/2022,10:02:38 AM,Tank 27,Strauss lab 1,,76.979,753.1,91.7,7.58,184.7,184.7,184.7,5414,120,0.09,-2.9,-2.9,8.08,-160.4,2.44,2.44,6.88,28.35,-0.014,-0.007
7/25/2022,10:02:41 AM,Tank 27,Strauss lab 1,,76.988,753.1,93.6,7.73,184.7,184.7,184.7,5415,120,0.09,-2.9,-2.9,8.07,-160,2.32,2.32,7.99,32.98,-0.014,-0.006
7/25/2022,10:02:44 AM,Tank 27,Strauss lab 1,,76.998,753.2,98.6,8.15,184.1,184.1,184.1,5432,120,0.09,-2.9,-2.9,8.07,-159.9,2.26,2.26,9.53,39.37,-0.015,-0.022
7/25/2022,10:02:47 AM,Tank 27,Strauss lab 1,,77.004,753.1,100.3,8.28,184.1,184.1,184.1,5432,120,0.09,-2.9,-2.9,8.07,-160,2.31,2.31,9.3,38.41,-0.016,-0.028
7/25/2022,10:04:25 AM,Tank 21,Strauss lab 1,,70.629,753.2,74.9,6.61,171.3,159.7,172.4,6262,111,0.08,-2,-2,8.52,-184.9,1.04,1.02,0.88,3.41,-0.013,-0.002
7/25/2022,10:04:28 AM,Tank 21,Strauss lab 1,,70.712,753,83.6,7.38,171.4,159.9,172.5,6252,111,0.08,-2.1,-2.1,8.54,-186.3,1.24,1.22,2.03,8.16,-0.012,-0.009
7/25/2022,10:04:31 AM,Tank 21,Strauss lab 1,,70.582,753.1,93.2,8.23,171.7,160,172.8,6249,112,0.08,-2,-2,8.57,-187.7,1.21,1.2,3.66,14.94,-0.014,-0.009
7/25/2022,10:04:34 AM,Tank 21,Strauss lab 1,,70.475,753.1,100.4,8.88,171.9,160,173,6250,112,0.08,-2,-2,8.6,-189.5,1.19,1.18,1.31,5.19,-0.014,-0.02
7/25/2022,10:04:37 AM,Tank 21,Strauss lab 1,,70.347,753.1,106.1,9.39,171.9,159.8,173.1,6257,112,0.08,-2,-2,8.65,-192.1,1.16,1.15,1.65,6.57,-0.011,-0.008
7/25/2022,10:04:40 AM,Tank 21,Strauss lab 1,,70.312,753.1,108.2,9.59,171.7,159.5,172.9,6268,112,0.08,-2,-2,8.69,-194.5,1.09,1.08,1.57,6.27,-0.013,-0.023
7/25/2022,10:04:43 AM,Tank 21,Strauss lab 1,,70.348,753.1,113.7,10.07,171.5,159.4,172.6,6275,111,0.08,-2,-2,8.72,-196.5,1.13,1.11,1.5,5.95,-0.014,-0.007
7/25/2022,10:04:46 AM,Tank 21,Strauss lab 1,,70.376,753.1,115.5,10.23,171.1,159.1,172.3,6285,111,0.08,-2,-2,8.76,-198.3,1.07,1.05,1.89,7.6,-0.015,-0.003
7/25/2022,10:07:29 AM,Tank 12,Strauss lab 1,,77.26,753.1,69.6,5.74,177.1,177.5,177,5633,115,0.08,-2.9,-2.9,8.38,-177.9,1.2,1.19,0.45,1.62,-0.011,-0.008
7/25/2022,10:07:32 AM,Tank 12,Strauss lab 1,,77.315,753.2,76.8,6.32,177.1,177.7,177.1,5627,115,0.08,-2.9,-2.9,8.39,-178.6,1.22,1.21,0.65,2.44,-0.011,0.002
7/25/2022,10:07:35 AM,Tank 12,Strauss lab 1,,77.325,753.1,79.8,6.57,177.2,177.8,177.1,5623,115,0.08,-2.9,-2.9,8.4,-179.3,1.3,1.29,0.64,2.38,-0.015,-0.022
7/25/2022,10:07:38 AM,Tank 12,Strauss lab 1,,77.249,753.2,81.9,6.75,177.5,178,177.5,5618,115,0.08,-2.9,-2.9,8.42,-180.5,1.34,1.33,0.6,2.23,-0.015,-0.031
7/25/2022,10:07:41 AM,Tank 12,Strauss lab 1,,77.121,753.2,88.1,7.27,177.9,178.1,177.8,5615,116,0.08,-2.9,-2.9,8.45,-181.6,1.46,1.45,0.68,2.55,-0.012,-0.01
7/25/2022,10:07:44 AM,Tank 12,Strauss lab 1,,76.986,753.1,90.4,7.47,178.1,178.1,178.1,5614,116,0.08,-2.9,-2.9,8.47,-182.9,1.47,1.46,0.81,3.1,-0.013,-0.009
7/25/2022,10:07:47 AM,Tank 12,Strauss lab 1,,76.961,753.1,91.5,7.56,177.9,177.8,177.9,5623,116,0.08,-2.9,-2.9,8.49,-183.9,1.47,1.46,0.82,3.12,-0.013,-0.008
7/25/2022,10:09:28 AM,Tank 56,Strauss lab 1,,70.745,753.2,64.4,5.69,159.6,149,160.6,6713,104,0.07,-2.1,-2.1,9,-212.6,0.43,0.41,0.45,1.6,-0.014,-0.003
7/25/2022,10:09:31 AM,Tank 56,Strauss lab 1,,70.906,753.2,72.6,6.4,159.8,149.5,160.8,6691,104,0.07,-2.1,-2.1,9.04,-214.7,0.26,0.24,0.7,2.62,-0.013,-0.005
7/25/2022,10:09:34 AM,Tank 56,Strauss lab 1,,70.799,753.2,79.7,7.02,160.2,149.7,161.2,6682,104,0.08,-2.1,-2.1,9.07,-216.6,0.11,0.09,0.7,2.62,-0.014,-0.005
7/25/2022,10:09:37 AM,Tank 56,Strauss lab 1,,70.595,753.1,84.5,7.46,160.6,149.7,161.6,6680,104,0.08,-2,-2,9.12,-219.2,0.08,0.05,0.68,2.54,-0.013,-0.012
7/25/2022,10:09:40 AM,Tank 56,Strauss lab 1,,70.377,753.2,87.5,7.75,160.7,149.4,161.7,6695,104,0.08,-2,-2,9.18,-222.4,0.08,0.06,0.68,2.54,-0.015,-0.023
7/25/2022,10:09:43 AM,Tank 56,Strauss lab 1,,70.169,753.2,94.3,8.37,160.2,148.5,161.3,6732,104,0.08,-2,-2,9.21,-224.5,0.12,0.09,0.77,2.91,-0.014,-0.029
7/25/2022,10:11:12 AM,Tank 44,Strauss lab 1,,77.282,753.1,71.7,5.9,181.8,182.3,181.7,5484,118,0.08,-2.9,-2.9,8.57,-188.8,0.74,0.73,2.99,12.17,-0.013,-0.021
7/25/2022,10:11:15 AM,Tank 44,Strauss lab 1,,77.33,753.2,74.8,6.15,181.9,182.5,181.8,5479,118,0.09,-2.9,-2.9,8.61,-191.3,0.67,0.66,3.6,14.71,-0.012,-0.003
7/25/2022,10:11:18 AM,Tank 44,Strauss lab 1,,77.325,753.1,80.1,6.6,181.9,182.6,181.9,5478,118,0.09,-2.9,-2.9,8.61,-191.3,0.62,0.6,5.65,23.23,-0.013,0.002
7/25/2022,10:11:21 AM,Tank 44,Strauss lab 1,,77.275,753.1,82.9,6.83,182.1,182.6,182,5476,118,0.09,-2.9,-2.9,8.61,-191.4,0.62,0.61,7.37,30.41,-0.016,-0.01
7/25/2022,10:11:24 AM,Tank 44,Strauss lab 1,,77.199,753.1,84.6,6.97,182.2,182.6,182.1,5478,118,0.09,-2.9,-2.9,8.62,-191.6,0.5,0.48,2.58,10.47,-0.015,-0.008
7/25/2022,10:11:27 AM,Tank 44,Strauss lab 1,,77.123,753.1,85.8,7.08,182.3,182.5,182.2,5479,118,0.09,-2.9,-2.9,8.62,-191.7,0.49,0.47,2.41,9.74,-0.014,-0.019
7/25/2022,10:11:30 AM,Tank 44,Strauss lab 1,,77.112,753.1,86.8,7.16,182.1,182.3,182.1,5484,118,0.09,-2.9,-2.9,8.62,-191.7,0.62,0.6,2.52,10.21,-0.012,-0.015
7/25/2022,10:11:33 AM,Tank 44,Strauss lab 1,,77.108,753.1,91.2,7.52,182.1,182.3,182.1,5486,118,0.09,-2.9,-2.9,8.62,-191.7,0.67,0.65,3.29,13.41,-0.012,-0.006
7/25/2022,10:12:50 AM,Tank 38,Strauss lab 1,,71.409,753.1,75.2,6.58,165.7,155.9,166.7,6414,108,0.08,-2.1,-2.1,8.93,-208.4,0.36,0.34,1.96,7.89,-0.012,0.003
7/25/2022,10:12:53 AM,Tank 38,Strauss lab 1,,71.521,753.1,78.7,6.89,165.7,156.1,166.7,6407,108,0.08,-2.2,-2.2,8.95,-209.5,0.29,0.27,1.95,7.84,-0.015,-0.017
7/25/2022,10:12:56 AM,Tank 38,Strauss lab 1,,71.451,753.2,80.5,7.05,166.3,156.5,167.2,6390,108,0.08,-2.1,-2.1,8.97,-210.8,0.29,0.27,1.85,7.42,-0.013,-0.004
7/25/2022,10:12:59 AM,Tank 38,Strauss lab 1,,71.233,753.1,88,7.72,167,156.8,168,6378,109,0.08,-2.1,-2.1,9.01,-213.1,0.35,0.33,1.72,6.88,-0.013,-0.018
7/25/2022,10:13:02 AM,Tank 38,Strauss lab 1,,70.96,753.1,90.2,7.93,167.2,156.5,168.2,6390,109,0.08,-2.1,-2.1,9.05,-215.1,0.27,0.25,1.74,6.98,-0.014,-0.016
7/25/2022,10:13:05 AM,Tank 38,Strauss lab 1,,70.785,753,91.9,8.11,166.8,155.8,167.8,6419,108,0.08,-2.1,-2.1,9.07,-216.4,0.28,0.26,1.87,7.51,-0.015,-0.019
7/25/2022,10:16:27 AM,Tank 41,Strauss lab 1,,78.027,753.2,75.3,6.15,172.6,174.5,172.4,5730,112,0.08,-3,-3,8.61,-191.6,0.69,0.67,2.86,11.62,-0.011,0.002
7/25/2022,10:16:30 AM,Tank 41,Strauss lab 1,,78.044,753.2,84.2,6.88,172.7,174.6,172.5,5728,112,0.08,-3,-3,8.63,-192.2,0.49,0.47,3.64,14.86,-0.013,-0.006
7/25/2022,10:16:33 AM,Tank 41,Strauss lab 1,,78.038,753.1,86.1,7.04,172.7,174.6,172.5,5727,112,0.08,-3,-3,8.63,-192.7,0.37,0.35,3.78,15.46,-0.014,-0.01
7/25/2022,10:16:36 AM,Tank 41,Strauss lab 1,,77.955,753.1,91.8,7.51,172.9,174.6,172.7,5727,112,0.08,-3,-3,8.66,-194,0.33,0.31,2.77,11.27,-0.011,-0.003
7/25/2022,10:16:39 AM,Tank 41,Strauss lab 1,,77.844,753.1,94.4,7.73,173.1,174.6,172.9,5726,113,0.08,-3,-3,8.68,-195.2,0.33,0.31,2.84,11.54,-0.011,-0.015
7/25/2022,10:16:42 AM,Tank 41,Strauss lab 1,,77.731,753.1,96.1,7.88,173.2,174.5,173,5729,113,0.08,-3,-3,8.7,-196.4,0.3,0.28,2.84,11.55,-0.013,-0.021
7/25/2022,10:16:45 AM,Tank 41,Strauss lab 1,,77.69,753.2,97.5,8,173.2,174.5,173.1,5732,113,0.08,-3,-3,8.71,-197.3,0.35,0.33,2.87,11.66,-0.016,-0.006
7/25/2022,10:16:48 AM,Tank 41,Strauss lab 1,,77.691,753.1,101.9,8.36,173,174.2,172.8,5739,112,0.08,-3,-3,8.73,-198.2,0.32,0.3,2.31,9.33,-0.016,-0.005
7/25/2022,10:16:51 AM,Tank 41,Strauss lab 1,,77.681,753.2,102.7,8.43,172.9,174.1,172.7,5744,112,0.08,-3,-3,8.75,-199.2,0.37,0.35,2.11,8.52,-0.016,-0.021
7/25/2022,10:18:18 AM,Tank 23,Strauss lab 1,,72.246,753.2,97.4,8.46,167.9,159.4,168.7,6274,109,0.08,-2.2,-2.2,9.15,-221.2,0.05,0.02,0.26,0.81,-0.015,-0.006
7/25/2022,10:18:21 AM,Tank 23,Strauss lab 1,,72.287,753.1,105.8,9.18,167.9,159.5,168.7,6269,109,0.08,-2.3,-2.3,9.18,-223.4,0.05,0.03,0.31,1,-0.014,-0.019
