Date,Time,Site,Unit ID,User ID,°F-21A104910,mmHg-21A105443,DO %-21A106679,DO mg/L-21A106679,SPC-uS/cm-21A104910,C-uS/cm-21A104910,nLFC-uS/cm-21A104910,ohm-cm-21A104910,TDS mg/L-21A104910,SAL-PSU-21A104910,Density-21A104910,Density-T-21A104910,pH-21B101988,pH mV-21B101988,Phycocyanin RFU-21B101736,Phycocyanin ug/L-21B101736,Chlorophyll RFU-21B101736,Chlorophyll ug/L-21B101736,DEP m-20M103012,Vpos m-20M103012
8/18/2022,9:16:59 AM,Tank 43,Strauss lab 1,,76.793,750.2,81.1,6.71,199.1,198.7,199.2,5033,129,0.09,-2.9,-2.9,9.58,-247.2,0.33,0.31,1.03,4,-0.054,-0.04
8/18/2022,9:17:02 AM,Tank 43,Strauss lab 1,,76.788,750.2,81.3,6.73,199.1,198.7,199.2,5033,129,0.09,-2.9,-2.9,9.59,-247.8,0.27,0.24,1.02,3.98,-0.054,-0.059
8/18/2022,9:17:05 AM,Tank 43,Strauss lab 1,,76.784,750.3,81.5,6.74,199.2,198.7,199.2,5032,129,0.09,-2.9,-2.9,9.6,-248.3,0.28,0.25,0.99,3.86,-0.054,-0.067
8/18/2022,9:17:08 AM,Tank 43,Strauss lab 1,,76.78,750.2,81.7,6.76,199.2,198.7,199.2,5033,129,0.09,-2.9,-2.9,9.61,-248.9,0.29,0.27,0.96,3.73,-0.052,-0.063
8/18/2022,9:17:11 AM,Tank 43,Strauss lab 1,,76.775,750.3,81.8,6.77,199.2,198.7,199.2,5033,129,0.09,-2.8,-2.8,9.62,-249.5,0.28,0.26,0.96,3.73,-0.05,-0.042
8/18/2022,9:17:14 AM,Tank 43,Strauss lab 1,,76.77,750.2,82,6.79,199.1,198.6,199.2,5034,129,0.09,-2.8,-2.8,9.63,-250.2,0.32,0.3,0.94,3.62,-0.052,-0.051
8/18/2022,9:19:17 AM,Tank 59,Strauss lab 1,,76.528,750.2,97.7,8.11,233.4,232.2,233.5,4306,152,0.11,-2.8,-2.8,9.91,-266.3,0.49,0.47,1.2,4.7,-0.052,-0.047
8/18/2022,9:19:20 AM,Tank 59,Strauss lab 1,,76.526,750.2,98.1,8.14,233.4,232.2,233.5,4306,152,0.11,-2.8,-2.8,9.92,-266.9,0.4,0.38,1.11,4.34,-0.054,-0.054
8/18/2022,9:19:23 AM,Tank 59,Strauss lab 1,,76.523,750.2,98.3,8.16,233.4,232.2,233.5,4307,152,0.11,-2.8,-2.8,9.93,-267.4,0.32,0.3,0.93,3.61,-0.054,-0.055
8/18/2022,9:19:26 AM,Tank 59,Strauss lab 1,,76.523,750.2,98.5,8.18,233.4,232.2,233.5,4307,152,0.11,-2.8,-2.8,9.94,-268,0.17,0.15,0.84,3.23,-0.053,-0.058
8/18/2022,9:19:29 AM,Tank 59,Strauss lab 1,,76.522,750.3,98.7,8.19,233.4,232.2,233.5,4307,152,0.11,-2.8,-2.8,9.95,-268.5,0.2,0.17,0.87,3.33,-0.053,-0.057
8/18/2022,9:19:32 AM,Tank 59,Strauss lab 1,,76.52,750.3,98.9,8.21,233.4,232.2,233.5,4307,152,0.11,-2.8,-2.8,9.96,-269.1,0.17,0.15,0.92,3.55,-0.053,-0.042
8/18/2022,9:19:35 AM,Tank 59,Strauss lab 1,,76.518,750.2,99,8.22,233.4,232.2,233.5,4307,152,0.11,-2.8,-2.8,9.97,-269.6,0.2,0.18,0.92,3.56,-0.053,-0.044
8/18/2022,9:22:25 AM,Tank 26,Strauss lab 1,,76.618,750.2,97,8.04,207.2,206.3,207.3,4846,135,0.1,-2.8,-2.8,10.1,-277.5,0.41,0.39,0.86,3.3,-0.056,-0.063
8/18/2022,9:22:28 AM,Tank 26,Strauss lab 1,,76.62,750.2,97.3,8.07,207.2,206.3,207.2,4847,135,0.1,-2.8,-2.8,10.11,-277.8,0.4,0.38,0.73,2.76,-0.056,-0.041
8/18/2022,9:22:31 AM,Tank 26,Strauss lab 1,,76.62,750.3,97.5,8.09,207.1,206.3,207.2,4847,135,0.1,-2.8,-2.8,10.11,-278.2,0.5,0.48,0.7,2.66,-0.058,-0.062
8/18/2022,9:22:34 AM,Tank 26,Strauss lab 1,,76.619,750.2,97.8,8.11,207.1,206.3,207.2,4847,135,0.1,-2.8,-2.8,10.12,-278.6,0.59,0.57,1.05,4.09,-0.057,-0.061
8/18/2022,9:22:37 AM,Tank 26,Strauss lab 1,,76.618,750.3,98,8.13,207.1,206.3,207.2,4848,135,0.1,-2.8,-2.8,10.13,-279,0.56,0.54,1.46,5.81,-0.054,-0.045
8/18/2022,9:22:40 AM,Tank 26,Strauss lab 1,,76.616,750.2,98.2,8.14,207.1,206.3,207.2,4848,135,0.1,-2.8,-2.8,10.14,-279.5,0.54,0.52,1.51,6.01,-0.053,-0.044
8/18/2022,9:22:43 AM,Tank 26,Strauss lab 1,,76.615,750.2,98.4,8.16,207.1,206.3,207.2,4848,135,0.1,-2.8,-2.8,10.14,-279.8,0.47,0.45,0.09,0.08,-0.054,-0.037
8/18/2022,9:22:46 AM,Tank 26,Strauss lab 1,,76.614,750.2,98.5,8.17,207.1,206.2,207.2,4849,135,0.1,-2.8,-2.8,10.14,-279.9,0.46,0.44,1.43,5.7,-0.055,-0.051
8/18/2022,9:24:57 AM,Tank 24,Strauss lab 1,,71.581,750.3,107.6,9.41,179.3,169,180.3,5918,117,0.08,-2.2,-2.2,11.42,-351.7,0.63,0.62,0.9,3.49,-0.05,-0.048
8/18/2022,9:25:00 AM,Tank 24,Strauss lab 1,,71.588,750.3,107.9,9.43,179.3,169,180.3,5918,117,0.08,-2.2,-2.2,11.43,-352.1,0.61,0.59,0.96,3.74,-0.051,-0.042
8/18/2022,9:25:03 AM,Tank 24,Strauss lab 1,,71.608,750.3,108.2,9.45,179.3,169,180.3,5917,117,0.08,-2.2,-2.2,11.44,-352.4,0.65,0.63,1.08,4.23,-0.053,-0.046
8/18/2022,9:25:06 AM,Tank 24,Strauss lab 1,,71.626,750.2,108.4,9.47,179.2,169,180.2,5917,116,0.08,-2.2,-2.2,11.44,-352.6,0.53,0.51,1.06,4.13,-0.056,-0.057
8/18/2022,9:25:09 AM,Tank 24,Strauss lab 1,,71.635,750.3,108.6,9.49,179.2,169,180.2,5917,116,0.08,-2.2,-2.2,11.44,-352.6,0.6,0.58,1.14,4.45,-0.056,-0.062
8/18/2022,9:25:12 AM,Tank 24,Strauss lab 1,,71.642,750.2,108.7,9.5,179.2,169,180.2,5918,116,0.08,-2.2,-2.2,11.44,-352.6,0.64,0.62,1.16,4.56,-0.053,-0.055
8/18/2022,9:25:15 AM,Tank 24,Strauss lab 1,,71.648,750.3,108.9,9.51,179.2,169,180.1,5918,116,0.08,-2.2,-2.2,11.44,-352.6,0.78,0.77,2.76,11.21,-0.051,-0.036
8/18/2022,9:25:18 AM,Tank 24,Strauss lab 1,,71.658,750.2,109,9.52,179.1,169,180.1,5918,116,0.08,-2.2,-2.2,11.44,-352.8,0.75,0.73,0.42,1.48,-0.052,-0.039
8/18/2022,9:26:55 AM,Tank 39,Strauss lab 1,,71.23,750.3,100.8,8.84,174.9,164.2,175.9,6091,114,0.08,-2.1,-2.1,11.44,-352.3,0.49,0.47,0.59,2.17,-0.053,-0.047
8/18/2022,9:26:58 AM,Tank 39,Strauss lab 1,,71.258,750.3,101,8.86,174.8,164.2,175.9,6091,114,0.08,-2.1,-2.1,11.44,-352.4,0.54,0.52,0.62,2.32,-0.051,-0.037
8/18/2022,9:27:01 AM,Tank 39,Strauss lab 1,,71.28,750.2,101.2,8.88,174.8,164.2,175.8,6090,114,0.08,-2.1,-2.1,11.44,-352.4,0.47,0.45,0.62,2.33,-0.052,-0.053
8/18/2022,9:27:04 AM,Tank 39,Strauss lab 1,,71.287,750.2,101.4,8.89,174.8,164.2,175.8,6090,114,0.08,-2.1,-2.1,11.44,-352.4,0.45,0.43,0.56,2.05,-0.05,-0.044
8/18/2022,9:27:07 AM,Tank 39,Strauss lab 1,,71.284,750.3,101.6,8.91,174.8,164.2,175.8,6089,114,0.08,-2.1,-2.1,11.44,-352.4,0.4,0.38,0.63,2.34,-0.05,-0.046
8/18/2022,9:27:10 AM,Tank 39,Strauss lab 1,,71.277,750.2,101.7,8.92,174.9,164.2,175.9,6089,114,0.08,-2.1,-2.1,11.43,-352.2,0.37,0.35,0.64,2.39,-0.052,-0.052
8/18/2022,9:27:13 AM,Tank 39,Strauss lab 1,,71.271,750.2,101.9,8.93,174.9,164.3,175.9,6088,114,0.08,-2.1,-2.1,11.43,-352.1,0.34,0.32,0.66,2.47,-0.051,-0.041
8/18/2022,9:27:16 AM,Tank 39,Strauss lab 1,,71.262,750.2,102,8.94,174.9,164.3,176,6088,114,0.08,-2.1,-2.1,11.43,-351.9,0.3,0.28,0.61,2.27,-0.051,-0.043
8/18/2022,9:29:06 AM,Tank 40,Strauss lab 1,,71.27,750.2,109.1,9.57,174.2,163.7,175.3,6110,113,0.08,-2.1,-2.1,11.44,-352.3,1.35,1.34,6.7,27.6,-0.054,-0.049
8/18/2022,9:29:09 AM,Tank 40,Strauss lab 1,,71.255,750.2,109.3,9.59,174.2,163.6,175.2,6113,113,0.08,-2.1,-2.1,11.44,-352.6,1.42,1.41,7.98,32.91,-0.052,-0.048
8/18/2022,9:29:12 AM,Tank 40,Strauss lab 1,,71.238,750.2,109.6,9.61,174.2,163.5,175.2,6115,113,0.08,-2.1,-2.1,11.44,-352.7,1.3,1.28,6.84,28.21,-0.052,-0.06
8/18/2022,9:29:15 AM,Tank 40,Strauss lab 1,,71.221,750.2,109.8,9.63,174.2,163.5,175.2,6116,113,0.08,-2.1,-2.1,11.44,-352.8,1.19,1.18,6.4,26.37,-0.051,-0.039
8/18/2022,9:29:18 AM,Tank 40,Strauss lab 1,,71.201,750.3,110,9.65,174.2,163.5,175.2,6118,113,0.08,-2.1,-2.1,11.44,-352.7,1.06,1.05,6.31,26,-0.056,-0.06
8/18/2022,9:29:21 AM,Tank 40,Strauss lab 1,,71.185,750.2,110.1,9.67,174.2,163.4,175.2,6119,113,0.08,-2.1,-2.1,11.45,-352.8,0.96,0.94,5.87,24.14,-0.054,-0.058
8/18/2022,9:29:24 AM,Tank 40,Strauss lab 1,,71.171,750.3,110.3,9.68,174.2,163.4,175.2,6120,113,0.08,-2.1,-2.1,11.45,-352.9,0.91,0.9,5.81,23.89,-0.052,-0.052
8/18/2022,9:29:27 AM,Tank 40,Strauss lab 1,,71.156,750.2,110.4,9.7,174.2,163.4,175.2,6121,113,0.08,-2.1,-2.1,11.45,-352.9,1,0.98,5.9,24.29,-0.053,-0.058
8/18/2022,9:31:26 AM,Tank 54,Strauss lab 1,,70.793,750.2,105.3,9.28,183.7,171.6,184.8,5829,119,0.09,-2.1,-2.1,11.49,-355.5,0.35,0.33,0.5,1.79,-0.051,-0.042
8/18/2022,9:31:29 AM,Tank 54,Strauss lab 1,,70.812,750.2,105.4,9.29,183.7,171.6,184.8,5828,119,0.09,-2.1,-2.1,11.5,-355.7,0.4,0.38,0.5,1.82,-0.051,-0.045
8/18/2022,9:31:32 AM,Tank 54,Strauss lab 1,,70.817,750.2,105.6,9.3,183.7,171.6,184.8,5827,119,0.09,-2.1,-2.1,11.5,-355.7,0.4,0.38,0.51,1.87,-0.053,-0.046
8/18/2022,9:31:35 AM,Tank 54,Strauss lab 1,,70.824,750.2,105.7,9.31,183.7,171.6,184.8,5827,119,0.09,-2.1,-2.1,11.5,-355.7,0.35,0.33,0.61,2.26,-0.056,-0.046
8/18/2022,9:31:38 AM,Tank 54,Strauss lab 1,,70.832,750.2,105.8,9.32,183.7,171.6,184.8,5826,119,0.09,-2.1,-2.1,11.5,-355.6,0.35,0.33,0.68,2.57,-0.054,-0.043
8/18/2022,9:31:41 AM,Tank 54,Strauss lab 1,,70.841,750.2,105.9,9.33,183.7,171.7,184.8,5826,119,0.09,-2.1,-2.1,11.5,-355.5,0.31,0.29,0.75,2.86,-0.056,-0.069
8/18/2022,9:31:44 AM,Tank 54,Strauss lab 1,,70.844,750.2,106,9.34,183.7,171.7,184.8,5825,119,0.09,-2.1,-2.1,11.49,-355.3,0.35,0.33,0.76,2.91,-0.054,-0.065
8/18/2022,9:31:47 AM,Tank 54,Strauss lab 1,,70.839,750.3,106.1,9.35,183.7,171.7,184.9,5824,119,0.09,-2.1,-2.1,11.49,-355.1,0.37,0.35,0.68,2.57,-0.053,-0.057
8/18/2022,9:34:22 AM,Tank 57,Strauss lab 1,,76.361,750.2,100.4,8.34,215.6,214.1,215.7,4671,140,0.1,-2.8,-2.8,10.56,-304.3,0.59,0.57,1.19,4.67,-0.055,-0.048
8/18/2022,9:34:25 AM,Tank 57,Strauss lab 1,,76.353,750.2,100.6,8.36,215.6,214.1,215.8,4670,140,0.1,-2.8,-2.8,10.59,-305.9,0.86,0.84,0.5,1.8,-0.055,-0.048
8/18/2022,9:34:28 AM,Tank 57,Strauss lab 1,,76.347,750.2,100.8,8.38,215.7,214.2,215.8,4669,140,0.1,-2.8,-2.8,10.62,-307.2,0.76,0.75,0.17,0.44,-0.056,-0.061
8/18/2022,9:34:31 AM,Tank 57,Strauss lab 1,,76.353,750.2,100.9,8.39,215.7,214.2,215.9,4668,140,0.1,-2.8,-2.8,10.64,-308.5,0.79,0.78,0.36,1.23,-0.056,-0.062
8/18/2022,9:34:34 AM,Tank 57,Strauss lab 1,,76.367,750.2,101,8.4,215.7,214.3,215.9,4667,140,0.1,-2.8,-2.8,10.66,-309.8,0.69,0.68,0.49,1.77,-0.058,-0.068
8/18/2022,9:34:37 AM,Tank 57,Strauss lab 1,,76.373,750.2,101.1,8.4,215.7,214.3,215.9,4666,140,0.1,-2.8,-2.8,10.67,-310.6,0.71,0.69,0.67,2.53,-0.056,-0.043
8/18/2022,9:34:40 AM,Tank 57,Strauss lab 1,,76.375,750.2,101.1,8.41,215.8,214.3,215.9,4666,140,0.1,-2.8,-2.8,10.69,-311.6,0.93,0.92,1.16,4.53,-0.057,-0.039
8/18/2022,9:34:43 AM,Tank 57,Strauss lab 1,,76.373,750.2,101.2,8.41,215.8,214.4,215.9,4665,140,0.1,-2.8,-2.8,10.71,-312.5,0.85,0.84,1.23,4.86,-0.057,-0.059
8/18/2022,9:36:32 AM,Tank 44,Strauss lab 1,,76.445,750.3,94.2,7.83,208.8,207.5,208.9,4818,136,0.1,-2.8,-2.8,10.94,-326.3,0.47,0.45,0.58,2.15,-0.052,-0.061
8/18/2022,9:36:35 AM,Tank 44,Strauss lab 1,,76.369,750.3,94.1,7.82,208.9,207.5,209.1,4819,136,0.1,-2.8,-2.8,10.96,-327.2,0.31,0.29,0.54,1.97,-0.051,-0.047
8/18/2022,9:36:38 AM,Tank 44,Strauss lab 1,,76.319,750.3,94,7.82,209,207.5,209.2,4819,136,0.1,-2.8,-2.8,10.97,-327.9,0.33,0.31,0.47,1.67,-0.052,-0.042
8/18/2022,9:36:41 AM,Tank 44,Strauss lab 1,,76.311,750.2,94.1,7.83,209.1,207.5,209.2,4819,136,0.1,-2.8,-2.8,10.98,-328.3,0.27,0.25,0.43,1.53,-0.055,-0.049
8/18/2022,9:36:44 AM,Tank 44,Strauss lab 1,,76.307,750.2,94.1,7.83,209.1,207.5,209.2,4818,136,0.1,-2.8,-2.8,10.99,-328.7,0.25,0.23,0.45,1.6,-0.056,-0.069
8/18/2022,9:36:47 AM,Tank 44,Strauss lab 1,,76.307,750.2,94.1,7.83,209.1,207.6,209.3,4818,136,0.1,-2.8,-2.8,10.99,-329,0.19,0.16,0.38,1.32,-0.053,-0.057
8/18/2022,9:36:50 AM,Tank 44,Strauss lab 1,,76.306,750.2,94.1,7.83,209.1,207.6,209.3,4817,136,0.1,-2.8,-2.8,11,-329.2,0.35,0.33,0.51,1.85,-0.053,-0.059
8/18/2022,9:36:53 AM,Tank 44,Strauss lab 1,,76.306,750.2,94.1,7.83,209.1,207.6,209.3,4817,136,0.1,-2.8,-2.8,11,-329.4,0.42,0.4,0.56,2.07,-0.055,-0.059
8/18/2022,9:38:36 AM,Tank 56,Strauss lab 1,,70.875,750.2,107,9.43,167.7,156.8,168.7,6379,109,0.08,-2.1,-2.1,12.09,-389.7,0.23,0.21,0.57,2.09,-0.053,-0.041
8/18/2022,9:38:39 AM,Tank 56,Strauss lab 1,,70.89,750.3,107.3,9.45,167.6,156.7,168.6,6382,109,0.08,-2.1,-2.1,12.1,-390.4,0.16,0.14,0.61,2.25,-0.055,-0.055
8/18/2022,9:38:42 AM,Tank 56,Strauss lab 1,,70.887,750.2,107.5,9.46,167.5,156.6,168.5,6384,109,0.08,-2.1,-2.1,12.11,-390.9,0.25,0.23,0.64,2.38,-0.054,-0.048
8/18/2022,9:38:45 AM,Tank 56,Strauss lab 1,,70.879,750.3,107.6,9.48,167.5,156.6,168.5,6386,109,0.08,-2.1,-2.1,12.12,-391.3,0.27,0.25,0.65,2.41,-0.053,-0.044
8/18/2022,9:38:48 AM,Tank 56,Strauss lab 1,,70.851,750.3,107.8,9.5,167.4,156.5,168.5,6390,109,0.08,-2.1,-2.1,12.12,-391.4,0.45,0.43,0.9,3.45,-0.052,-0.044
8/18/2022,9:38:51 AM,Tank 56,Strauss lab 1,,70.814,750.3,107.9,9.51,167.4,156.4,168.5,6393,109,0.08,-2.1,-2.1,12.12,-391.3,0.42,0.4,1.47,5.85,-0.053,-0.059
8/18/2022,9:38:54 AM,Tank 56,Strauss lab 1,,70.766,750.2,108,9.53,167.4,156.4,168.5,6395,109,0.08,-2.1,-2.1,12.11,-390.9,0.37,0.35,0.93,3.6,-0.055,-0.046
8/18/2022,9:38:57 AM,Tank 56,Strauss lab 1,,70.728,750.3,108.2,9.54,167.5,156.3,168.6,6396,109,0.08,-2.1,-2.1,12.11,-390.7,0.3,0.28,0.7,2.63,-0.053,-0.042
8/18/2022,9:41:28 AM,Tank 53,Strauss lab 1,,70.312,750.2,78.1,6.92,191.5,177.9,192.8,5621,124,0.09,-2,-2,11.76,-370.7,0.04,0.02,0.11,0.18,-0.053,-0.067
8/18/2022,9:41:31 AM,Tank 53,Strauss lab 1,,70.301,750.4,78,6.92,191.5,177.9,192.9,5620,125,0.09,-2,-2,11.75,-369.7,0.16,0.14,0.08,0.08,-0.053,-0.068
8/18/2022,9:41:34 AM,Tank 53,Strauss lab 1,,70.299,750.3,78,6.91,191.6,178,192.9,5619,125,0.09,-2,-2,11.73,-368.8,0.16,0.14,0.12,0.22,-0.051,-0.038
8/18/2022,9:41:37 AM,Tank 53,Strauss lab 1,,70.299,750.2,78,6.91,191.7,178,193,5617,125,0.09,-2,-2,11.71,-367.7,0.14,0.11,0.12,0.22,-0.053,-0.047
8/18/2022,9:41:40 AM,Tank 53,Strauss lab 1,,70.298,750.3,78,6.91,191.7,178.1,193,5616,125,0.09,-2,-2,11.7,-366.8,0.08,0.05,0.1,0.16,-0.055,-0.061
8/18/2022,9:41:43 AM,Tank 53,Strauss lab 1,,70.295,750.3,78,6.91,191.7,178.1,193,5615,125,0.09,-2,-2,11.68,-366,0.12,0.09,0.1,0.16,-0.054,-0.059
8/18/2022,9:41:46 AM,Tank 53,Strauss lab 1,,70.292,750.3,77.9,6.91,191.8,178.1,193.1,5614,125,0.09,-2,-2,11.66,-364.8,0.06,0.04,0.12,0.24,-0.054,-0.056
8/18/2022,9:41:49 AM,Tank 53,Strauss lab 1,,70.29,750.2,77.9,6.91,191.8,178.2,193.1,5613,125,0.09,-2,-2,11.65,-363.9,0.03,0,0.13,0.28,-0.054,-0.058
8/18/2022,9:41:52 AM,Tank 53,Strauss lab 1,,70.286,750.2,77.9,6.91,191.9,178.2,193.2,5612,125,0.09,-2,-2,11.63,-362.8,-0.08,-0.1,0.1,0.13,-0.054,-0.045
8/18/2022,9:44:03 AM,Tank 38,Strauss lab 1,,70.488,750.3,104.4,9.24,175.2,163.1,176.4,6132,114,0.08,-2,-2,11.78,-371.8,0.3,0.28,0.98,3.79,-0.052,-0.054
8/18/2022,9:44:06 AM,Tank 38,Strauss lab 1,,70.473,750.3,104.7,9.26,175.3,163.1,176.5,6129,114,0.08,-2,-2,11.79,-372,0.26,0.24,1.02,3.95,-0.052,-0.059
8/18/2022,9:44:09 AM,Tank 38,Strauss lab 1,,70.464,750.3,105,9.29,175.4,163.2,176.5,6128,114,0.08,-2,-2,11.79,-372,0.41,0.39,1.01,3.91,-0.051,-0.042
8/18/2022,9:44:12 AM,Tank 38,Strauss lab 1,,70.464,750.4,105.1,9.3,175.4,163.2,176.6,6127,114,0.08,-2,-2,11.79,-371.9,0.29,0.27,0.9,3.49,-0.051,-0.042
8/18/2022,9:44:15 AM,Tank 38,Strauss lab 1,,70.465,750.3,105.2,9.31,175.4,163.3,176.6,6125,114,0.08,-2,-2,11.78,-371.9,0.27,0.25,0.81,3.09,-0.052,-0.045
8/18/2022,9:44:18 AM,Tank 38,Strauss lab 1,,70.462,750.3,105.2,9.31,175.5,163.3,176.7,6123,114,0.08,-2,-2,11.78,-371.7,0.19,0.17,0.73,2.77,-0.053,-0.069
8/18/2022,9:44:21 AM,Tank 38,Strauss lab 1,,70.452,750.2,105.3,9.31,175.6,163.4,176.7,6122,114,0.08,-2,-2,11.78,-371.5,0.24,0.22,0.73,2.77,-0.054,-0.068
8/18/2022,9:44:24 AM,Tank 38,Strauss lab 1,,70.441,750.2,105.3,9.32,175.6,163.4,176.8,6120,114,0.08,-2,-2,11.77,-371.1,0.25,0.22,0.85,3.26,-0.051,-0.036
8/18/2022,9:44:27 AM,Tank 38,Strauss lab 1,,70.43,750.3,105.4,9.33,175.7,163.4,176.8,6119,114,0.08,-2,-2,11.77,-370.8,0.18,0.16,0.78,2.99,-0.053,-0.059
8/18/2022,9:46:05 AM,Tank 27,Strauss lab 1,,76.344,750.3,104.2,8.67,218.7,217.2,218.8,4605,142,0.1,-2.8,-2.8,10.84,-320.1,1.86,1.86,8.45,34.9,-0.055,-0.061
8/18/2022,9:46:08 AM,Tank 27,Strauss lab 1,,76.346,750.3,104.4,8.68,218.7,217.1,218.8,4605,142,0.1,-2.8,-2.8,10.85,-320.9,1.73,1.72,8.61,35.53,-0.054,-0.06
8/18/2022,9:46:11 AM,Tank 27,Strauss lab 1,,76.344,750.3,104.6,8.7,218.7,217.1,218.8,4605,142,0.1,-2.8,-2.8,10.86,-321.5,1.61,1.6,8.45,34.9,-0.052,-0.042
8/18/2022,9:46:14 AM,Tank 27,Strauss lab 1,,76.342,750.3,104.7,8.71,218.7,217.1,218.8,4605,142,0.1,-2.8,-2.8,10.87,-322.2,1.44,1.43,5.69,23.41,-0.053,-0.038
8/18/2022,9:46:17 AM,Tank 27,Strauss lab 1,,76.338,750.2,104.8,8.72,218.6,217.1,218.8,4606,142,0.1,-2.8,-2.8,10.88,-322.8,1.53,1.52,8.4,34.69,-0.056,-0.061
8/18/2022,9:46:20 AM,Tank 27,Strauss lab 1,,76.331,750.3,104.9,8.72,218.6,217.1,218.8,4606,142,0.1,-2.8,-2.8,10.89,-323.4,1.55,1.54,14.35,59.44,-0.056,-0.071
8/18/2022,9:46:23 AM,Tank 27,Strauss lab 1,,76.324,750.2,105,8.73,218.6,217.1,218.8,4607,142,0.1,-2.8,-2.8,10.91,-324,1.98,1.98,13.17,54.52,-0.054,-0.055
8/18/2022,9:46:26 AM,Tank 27,Strauss lab 1,,76.316,750.3,105.1,8.74,218.7,217.1,218.8,4607,142,0.1,-2.8,-2.8,10.91,-324.5,1.85,1.84,4.66,19.12,-0.055,-0.049
8/18/2022,9:48:21 AM,Tank 21,Strauss lab 1,,70.781,750.2,109,9.61,185.2,173,186.4,5781,120,0.09,-2.1,-2.1,12.01,-384.8,0.72,0.7,0.34,1.15,-0.053,-0.062
8/18/2022,9:48:24 AM,Tank 21,Strauss lab 1,,70.756,750.2,109.1,9.62,185.3,173,186.5,5781,120,0.09,-2.1,-2.1,12,-384.5,0.69,0.67,0.26,0.82,-0.053,-0.056
8/18/2022,9:48:27 AM,Tank 21,Strauss lab 1,,70.742,750.2,109.3,9.64,185.3,173,186.5,5781,120,0.09,-2.1,-2.1,12,-384.2,0.76,0.75,0.23,0.7,-0.051,-0.043
8/18/2022,9:48:30 AM,Tank 21,Strauss lab 1,,70.729,750.2,109.4,9.65,185.4,173,186.5,5780,120,0.09,-2.1,-2.1,11.99,-383.7,0.76,0.75,0.29,0.93,-0.052,-0.038
8/18/2022,9:48:33 AM,Tank 21,Strauss lab 1,,70.72,750.2,109.5,9.66,185.4,173.1,186.6,5778,121,0.09,-2.1,-2,11.98,-383.3,0.77,0.76,0.31,1,-0.053,-0.047
8/18/2022,9:48:36 AM,Tank 21,Strauss lab 1,,70.714,750.2,109.5,9.67,185.5,173.1,186.6,5778,121,0.09,-2,-2,11.97,-382.8,0.74,0.73,0.3,0.96,-0.052,-0.044
