Date,Time,Site,Unit ID,User ID,°F-21A104910,mmHg-21A105443,DO %-21A106679,DO mg/L-21A106679,SPC-uS/cm-21A104910,C-uS/cm-21A104910,nLFC-uS/cm-21A104910,ohm-cm-21A104910,TDS mg/L-21A104910,SAL-PSU-21A104910,Density-21A104910,Density-T-21A104910,pH-21B101988,pH mV-21B101988,Phycocyanin RFU-21B101736,Phycocyanin ug/L-21B101736,Chlorophyll RFU-21B101736,Chlorophyll ug/L-21B101736,DEP m-20M103012,Vpos m-20M103012
8/11/2022,9:28:40 AM,Tank 44,Strauss lab 1,,75.881,753.2,92.6,7.74,199.9,197.5,200.1,5063,130,0.09,-2.7,-2.7,8.49,-184,0.17,0.15,0.57,2.08,-0.012,-0.012
8/11/2022,9:28:43 AM,Tank 44,Strauss lab 1,,75.88,753.4,92.8,7.75,199.7,197.3,200,5067,130,0.09,-2.7,-2.7,8.49,-184,0.33,0.31,0.67,2.53,-0.012,-0.023
8/11/2022,9:28:46 AM,Tank 44,Strauss lab 1,,75.872,753.4,93.1,7.78,199.7,197.3,200,5068,130,0.09,-2.7,-2.7,8.49,-183.9,0.46,0.44,0.84,3.22,-0.01,-0.009
8/11/2022,9:28:49 AM,Tank 44,Strauss lab 1,,75.855,753.3,93.4,7.81,199.8,197.4,200,5067,130,0.09,-2.7,-2.7,8.49,-183.8,0.51,0.49,1.02,3.97,-0.011,0
8/11/2022,9:28:52 AM,Tank 44,Strauss lab 1,,75.836,753.3,93.9,7.85,200.2,197.7,200.5,5057,130,0.09,-2.7,-2.7,8.49,-183.8,0.43,0.41,1.06,4.16,-0.012,-0.006
8/11/2022,9:28:55 AM,Tank 44,Strauss lab 1,,75.822,753.4,94.3,7.88,200.8,198.3,201.1,5043,131,0.09,-2.7,-2.7,8.49,-183.9,0.46,0.44,1.12,4.39,-0.012,-0.018
8/11/2022,9:28:58 AM,Tank 44,Strauss lab 1,,75.814,753.3,94.7,7.91,201.1,198.6,201.4,5035,131,0.09,-2.7,-2.7,8.49,-184,0.48,0.46,0.54,1.96,-0.011,-0.012
8/11/2022,9:30:58 AM,Tank 57,Strauss lab 1,,75.788,753.3,89.3,7.47,206.8,204.2,207.1,4898,134,0.1,-2.7,-2.7,8.47,-182.9,0.65,0.63,0.4,1.38,-0.012,-0.004
8/11/2022,9:31:01 AM,Tank 57,Strauss lab 1,,75.779,753.4,89.5,7.48,206.6,203.9,206.9,4904,134,0.1,-2.7,-2.7,8.47,-182.9,0.57,0.55,0.5,1.8,-0.013,-0.005
8/11/2022,9:31:04 AM,Tank 57,Strauss lab 1,,75.751,753.4,89.7,7.51,120.7,119.1,120.9,8395,78,0.06,-2.7,-2.7,8.47,-182.9,0.67,0.65,0.57,2.1,-0.012,-0.001
8/11/2022,9:31:07 AM,Tank 57,Strauss lab 1,,75.713,753.2,90.1,7.54,109.4,107.9,109.6,9264,71,0.05,-2.7,-2.7,8.47,-182.9,0.69,0.67,0.7,2.64,-0.012,-0.019
8/11/2022,9:31:10 AM,Tank 57,Strauss lab 1,,75.679,753.4,90.5,7.58,106.1,104.6,106.2,9560,69,0.05,-2.7,-2.7,8.47,-182.9,0.77,0.75,0.81,3.11,-0.013,-0.028
8/11/2022,9:33:29 AM,Tank 27,Strauss lab 1,,75.802,753.3,99.7,8.33,205.2,202.6,205.4,4937,133,0.1,-2.7,-2.7,8.54,-187.1,1.05,1.04,2.43,9.84,-0.011,0.003
8/11/2022,9:33:32 AM,Tank 27,Strauss lab 1,,75.803,753.3,100,8.36,205.5,202.9,205.8,4929,134,0.1,-2.7,-2.7,8.55,-187.3,1.04,1.02,2.61,10.58,-0.012,-0.013
8/11/2022,9:33:35 AM,Tank 27,Strauss lab 1,,75.788,753.2,100.4,8.4,206,203.4,206.3,4917,134,0.1,-2.7,-2.7,8.55,-187.6,1.21,1.19,3.41,13.9,-0.013,-0.022
8/11/2022,9:33:38 AM,Tank 27,Strauss lab 1,,75.766,753.3,101.1,8.45,206.3,203.6,206.5,4913,134,0.1,-2.7,-2.7,8.56,-188,1.58,1.57,4.09,16.76,-0.012,-0.011
8/11/2022,9:33:41 AM,Tank 27,Strauss lab 1,,75.735,753.2,101.9,8.53,206.6,203.9,206.9,4905,134,0.1,-2.7,-2.7,8.57,-188.5,1.72,1.72,4.35,17.81,-0.011,-0.003
8/11/2022,9:33:44 AM,Tank 27,Strauss lab 1,,75.714,753.3,102.7,8.6,206.6,203.8,206.9,4908,134,0.1,-2.7,-2.7,8.58,-189.2,1.7,1.69,8.37,34.56,-0.012,-0.006
8/11/2022,9:35:21 AM,Tank 21,Strauss lab 1,,69.608,753.4,98.3,8.78,185.6,171.1,187,5845,121,0.09,-1.9,-1.9,9.19,-223.1,0.91,0.9,0.45,1.6,-0.011,-0.004
8/11/2022,9:35:24 AM,Tank 21,Strauss lab 1,,69.557,753.5,98.4,8.79,144.1,132.8,145.2,7533,94,0.07,-1.9,-1.9,9.19,-223.3,0.81,0.8,0.6,2.22,-0.011,-0.003
8/11/2022,9:35:27 AM,Tank 21,Strauss lab 1,,69.449,753.2,98.7,8.83,167,153.6,168.3,6509,109,0.08,-1.9,-1.9,9.2,-223.8,1.02,1,0.72,2.73,-0.013,-0.018
8/11/2022,9:35:30 AM,Tank 21,Strauss lab 1,,69.35,753.4,99.1,8.87,178,163.6,179.4,6114,116,0.08,-1.9,-1.9,9.21,-224.3,0.93,0.92,0.77,2.93,-0.013,-0.002
8/11/2022,9:35:33 AM,Tank 21,Strauss lab 1,,69.253,753.3,99.9,8.95,181,166.1,182.4,6020,118,0.09,-1.9,-1.9,9.22,-224.7,0.82,0.8,0.66,2.48,-0.013,-0.005
8/11/2022,9:35:36 AM,Tank 21,Strauss lab 1,,69.243,753.4,100.7,9.03,112.7,103.4,113.5,9672,73,0.05,-1.9,-1.9,9.22,-224.8,0.75,0.74,0.65,2.43,-0.013,-0.02
8/11/2022,9:37:52 AM,Tank 12,Strauss lab 1,,75.406,753.4,95.8,8.04,192.7,189.5,193.1,5278,125,0.09,-2.7,-2.7,8.55,-187.2,1.47,1.46,0.12,0.24,-0.009,-0.004
8/11/2022,9:37:55 AM,Tank 12,Strauss lab 1,,75.413,753.3,96.1,8.07,192.7,189.4,193,5279,125,0.09,-2.7,-2.7,8.55,-187.1,1.35,1.34,0.17,0.42,-0.011,-0.004
8/11/2022,9:37:58 AM,Tank 12,Strauss lab 1,,75.426,753.3,96.6,8.11,192.5,189.3,192.9,5282,125,0.09,-2.7,-2.7,8.54,-187,1.46,1.45,0.19,0.52,-0.013,-0.009
8/11/2022,9:38:01 AM,Tank 12,Strauss lab 1,,75.43,753.4,97.4,8.17,192.5,189.3,192.8,5284,125,0.09,-2.7,-2.7,8.54,-186.8,1.44,1.43,0.2,0.58,-0.015,-0.017
8/11/2022,9:38:04 AM,Tank 12,Strauss lab 1,,75.425,753.3,98.2,8.24,192.4,189.2,192.8,5285,125,0.09,-2.7,-2.7,8.54,-186.8,1.53,1.52,0.28,0.88,-0.013,-0.015
8/11/2022,9:38:07 AM,Tank 12,Strauss lab 1,,75.407,753.4,98.9,8.3,192.8,189.6,193.2,5275,125,0.09,-2.7,-2.7,8.54,-186.9,1.55,1.55,0.33,1.1,-0.011,-0.006
8/11/2022,9:39:56 AM,Tank 53,Strauss lab 1,,69.878,753.4,82.1,7.31,191.9,177.4,193.3,5637,125,0.09,-1.9,-1.9,8.92,-207.5,0.29,0.27,0.19,0.5,-0.012,0.003
8/11/2022,9:39:59 AM,Tank 53,Strauss lab 1,,69.834,753.4,82.4,7.34,192.1,177.5,193.5,5634,125,0.09,-1.9,-1.9,8.92,-207.8,0.2,0.18,0.19,0.52,-0.012,-0.016
8/11/2022,9:40:02 AM,Tank 53,Strauss lab 1,,69.737,753.3,82.6,7.36,191.9,177.1,193.3,5647,125,0.09,-1.9,-1.9,8.93,-208.2,0.08,0.05,0.15,0.34,-0.012,-0.028
8/11/2022,9:40:05 AM,Tank 53,Strauss lab 1,,69.64,753.4,82.8,7.39,192,177,193.4,5650,125,0.09,-1.9,-1.9,8.94,-208.7,0.16,0.14,0.13,0.28,-0.009,0
8/11/2022,9:40:08 AM,Tank 53,Strauss lab 1,,69.569,753.4,83.2,7.43,192,176.9,193.4,5654,125,0.09,-1.9,-1.9,8.94,-208.9,0.14,0.12,0.18,0.47,-0.009,-0.006
8/11/2022,9:40:11 AM,Tank 53,Strauss lab 1,,69.561,753.3,83.8,7.48,192.4,177.2,193.8,5644,125,0.09,-1.9,-1.9,8.94,-208.9,0.16,0.13,0.22,0.65,-0.011,-0.007
8/11/2022,9:41:35 AM,Tank 56,Strauss lab 1,,69.586,753.4,97.8,8.73,165.3,152.3,166.6,6565,107,0.08,-1.9,-1.9,8.83,-202.5,0.27,0.25,0.47,1.7,-0.01,-0.012
8/11/2022,9:41:38 AM,Tank 56,Strauss lab 1,,69.552,753.4,98.1,8.76,165.5,152.5,166.8,6559,108,0.08,-1.9,-1.9,8.83,-202.6,0.4,0.38,0.48,1.75,-0.009,-0.001
8/11/2022,9:41:41 AM,Tank 56,Strauss lab 1,,69.499,753.4,98.4,8.8,165.7,152.5,167,6556,108,0.08,-1.9,-1.9,8.84,-202.8,0.43,0.41,0.45,1.58,-0.009,0
8/11/2022,9:41:44 AM,Tank 56,Strauss lab 1,,69.418,753.4,99,8.86,165.9,152.6,167.2,6554,108,0.08,-1.9,-1.9,8.84,-203.3,0.5,0.48,0.42,1.47,-0.011,-0.004
8/11/2022,9:41:47 AM,Tank 56,Strauss lab 1,,69.358,753.4,99.8,8.93,165.8,152.4,167.1,6562,108,0.08,-1.9,-1.9,8.85,-203.5,0.49,0.47,0.45,1.6,-0.012,-0.001
8/11/2022,9:41:50 AM,Tank 56,Strauss lab 1,,69.336,753.4,100.6,9.01,165.7,152.2,167,6569,108,0.08,-1.9,-1.9,8.85,-203.5,0.42,0.4,0.49,1.75,-0.013,-0.023
8/11/2022,9:44:39 AM,Tank 41,Strauss lab 1,,76.013,753.4,90.1,7.52,187.9,186,188.1,5377,122,0.09,-2.7,-2.7,8.26,-170.7,0.31,0.28,1.57,6.26,-0.012,-0.019
8/11/2022,9:44:42 AM,Tank 41,Strauss lab 1,,76.026,753.3,90.2,7.52,109.1,108,109.2,9262,71,0.05,-2.8,-2.8,8.26,-170.7,0.29,0.27,1.81,7.27,-0.01,-0.005
8/11/2022,9:44:45 AM,Tank 41,Strauss lab 1,,76.068,753.3,90.3,7.53,104.7,103.6,104.8,9648,68,0.05,-2.8,-2.8,8.25,-170.4,0.37,0.35,1.18,4.62,-0.011,0.001
8/11/2022,9:44:48 AM,Tank 41,Strauss lab 1,,76.096,753.3,90.4,7.54,187.9,186.1,188.1,5374,122,0.09,-2.8,-2.8,8.25,-170.1,0.37,0.34,0.9,3.49,-0.015,-0.018
8/11/2022,9:44:51 AM,Tank 41,Strauss lab 1,,76.115,753.4,90.5,7.55,189.5,187.7,189.7,5327,123,0.09,-2.8,-2.8,8.24,-169.8,0.47,0.45,1.11,4.35,-0.016,-0.028
8/11/2022,9:44:54 AM,Tank 41,Strauss lab 1,,76.096,753.3,90.7,7.56,185.6,183.8,185.8,5441,121,0.09,-2.8,-2.8,8.24,-169.7,0.4,0.38,1.25,4.95,-0.012,-0.015
8/11/2022,9:46:43 AM,Tank 38,Strauss lab 1,,70.023,753.5,100.5,8.94,174.2,161.3,175.4,6200,113,0.08,-2,-2,8.81,-201.1,0.35,0.33,0.32,1.05,-0.011,-0.018
8/11/2022,9:46:46 AM,Tank 38,Strauss lab 1,,69.986,753.3,100.8,8.97,174.3,161.3,175.5,6198,113,0.08,-2,-2,8.81,-201.4,0.42,0.4,0.32,1.04,-0.012,-0.01
8/11/2022,9:46:49 AM,Tank 38,Strauss lab 1,,69.894,753.3,101.2,9.01,174.5,161.4,175.8,6197,113,0.08,-2,-2,8.82,-201.9,0.33,0.31,0.32,1.07,-0.013,-0.017
8/11/2022,9:46:52 AM,Tank 38,Strauss lab 1,,69.776,753.3,101.8,9.07,174.8,161.4,176,6197,114,0.08,-1.9,-1.9,8.83,-202.5,0.26,0.23,0.37,1.27,-0.013,-0.02
8/11/2022,9:46:55 AM,Tank 38,Strauss lab 1,,69.675,753.4,103,9.19,174.9,161.3,176.2,6199,114,0.08,-1.9,-1.9,8.84,-203.2,0.24,0.22,0.41,1.42,-0.011,-0.019
8/11/2022,9:46:58 AM,Tank 38,Strauss lab 1,,69.653,753.3,104,9.28,174.9,161.3,176.2,6200,114,0.08,-1.9,-1.9,8.85,-203.7,0.14,0.12,0.4,1.39,-0.01,0.004
8/11/2022,9:49:36 AM,Tank 25,Strauss lab 1,,75.843,753.4,96.1,8.04,188,185.6,188.2,5387,122,0.09,-2.7,-2.7,8.3,-172.9,0.37,0.34,0.11,0.18,-0.011,-0.001
8/11/2022,9:49:39 AM,Tank 25,Strauss lab 1,,75.851,753.4,96.4,8.06,188,185.7,188.3,5384,122,0.09,-2.7,-2.7,8.3,-172.9,0.45,0.43,0.08,0.05,-0.016,-0.018
8/11/2022,9:49:42 AM,Tank 25,Strauss lab 1,,75.864,753.4,96.8,8.09,188.5,186.2,188.7,5370,123,0.09,-2.7,-2.7,8.29,-172.7,0.54,0.52,0.09,0.12,-0.016,-0.019
8/11/2022,9:49:45 AM,Tank 25,Strauss lab 1,,75.869,753.4,97.3,8.13,188.9,186.6,189.1,5358,123,0.09,-2.7,-2.7,8.29,-172.5,0.52,0.5,0.1,0.15,-0.013,-0.015
8/11/2022,9:49:48 AM,Tank 25,Strauss lab 1,,75.868,753.3,97.9,8.18,189.2,186.9,189.4,5350,123,0.09,-2.7,-2.7,8.29,-172.4,0.38,0.36,0.15,0.37,-0.012,-0.017
8/11/2022,9:49:51 AM,Tank 25,Strauss lab 1,,75.854,753.4,98.4,8.22,189.3,187,189.5,5348,123,0.09,-2.7,-2.7,8.29,-172.6,0.39,0.37,0.1,0.16,-0.012,-0.002
8/11/2022,9:51:34 AM,Tank 06,Strauss lab 1,,70.941,753.4,96.1,8.46,163.5,152.9,164.5,6538,106,0.08,-2.1,-2.1,8.77,-199.1,0.19,0.17,0.06,-0.04,-0.011,0.004
8/11/2022,9:51:37 AM,Tank 06,Strauss lab 1,,70.866,753.4,96.9,8.53,163.5,152.9,164.6,6540,106,0.08,-2.1,-2.1,8.78,-199.6,0.22,0.2,0.11,0.17,-0.015,-0.014
8/11/2022,9:51:40 AM,Tank 06,Strauss lab 1,,70.715,753.4,97.6,8.61,163.6,152.7,164.7,6547,106,0.08,-2.1,-2.1,8.79,-200.2,0.25,0.23,0.14,0.32,-0.014,-0.021
8/11/2022,9:51:43 AM,Tank 06,Strauss lab 1,,70.583,753.4,98.4,8.69,163.7,152.5,164.7,6555,106,0.08,-2,-2,8.8,-200.7,0.27,0.25,0.24,0.71,-0.012,-0.014
8/11/2022,9:51:46 AM,Tank 06,Strauss lab 1,,70.49,753.4,99.7,8.82,87.4,81.4,88,12292,57,0.04,-2.1,-2.1,8.81,-201.2,0.31,0.29,0.29,0.92,-0.01,-0.002
