Date,Time,Site,Unit ID,User ID,°F-21A104910,mmHg-21A105443,DO %-21A106679,DO mg/L-21A106679,SPC-uS/cm-21A104910,C-uS/cm-21A104910,nLFC-uS/cm-21A104910,ohm-cm-21A104910,TDS mg/L-21A104910,SAL-PSU-21A104910,Density-21A104910,Density-T-21A104910,pH-21B101988,pH mV-21B101988,Phycocyanin RFU-21B101736,Phycocyanin ug/L-21B101736,Chlorophyll RFU-21B101736,Chlorophyll ug/L-21B101736,DEP m-20M103012,Vpos m-20M103012
7/18/22,9:18:05 AM,Tank 31,Strauss lab 1,,70.764,750.9,107.8,9.51,157.1,146.7,158.1,6818,102,0.07,-2.1,-2.1,8.03,-156.9,0.15,0.13,1.2,4.71,-0.039,-0.038
7/18/22,9:18:08 AM,Tank 31,Strauss lab 1,,70.765,751.1,108.5,9.57,157.2,146.8,158.2,6813,102,0.07,-2.1,-2.1,8.03,-157.1,0.17,0.15,1.15,4.52,-0.039,-0.03
7/18/22,9:18:11 AM,Tank 31,Strauss lab 1,,70.767,751.1,109,9.62,157.2,146.8,158.2,6811,102,0.07,-2.1,-2.1,8.04,-157.4,0.24,0.22,1.15,4.51,-0.04,-0.025
7/18/22,9:18:14 AM,Tank 31,Strauss lab 1,,70.769,751.1,109.5,9.65,157.2,146.8,158.2,6812,102,0.07,-2.1,-2.1,8.04,-157.7,0.28,0.26,1.21,4.76,-0.043,-0.047
7/18/22,9:18:17 AM,Tank 31,Strauss lab 1,,70.769,751.1,109.8,9.69,157.1,146.7,158.1,6816,102,0.07,-2.1,-2.1,8.05,-157.9,0.36,0.34,1.25,4.93,-0.043,-0.058
7/18/22,9:18:20 AM,Tank 31,Strauss lab 1,,70.769,751,110.1,9.71,157,146.6,158,6822,102,0.07,-2.1,-2.1,8.05,-158.2,0.42,0.4,1.2,4.72,-0.041,-0.044
7/18/22,9:18:23 AM,Tank 31,Strauss lab 1,,70.769,751,110.4,9.73,156.9,146.6,157.9,6823,102,0.07,-2.1,-2.1,8.06,-158.4,0.33,0.31,1.35,5.33,-0.042,-0.047
7/18/22,9:22:06 AM,Tank 36,Strauss lab 1,,63.166,751.1,132,12.67,150.6,128.5,152.5,7784,98,0.07,-1.2,-1.2,8.77,-197.8,0.35,0.33,2.84,11.56,-0.042,-0.048
7/18/22,9:22:09 AM,Tank 36,Strauss lab 1,,63.184,751.1,134.2,12.88,150.6,128.5,152.5,7782,98,0.07,-1.2,-1.2,8.81,-200,0.31,0.28,2.81,11.43,-0.041,-0.033
7/18/22,9:22:12 AM,Tank 36,Strauss lab 1,,63.19,751.1,135.7,13.02,150.5,128.5,152.4,7784,98,0.07,-1.2,-1.2,8.84,-201.6,0.37,0.35,3.13,12.75,-0.039,-0.024
7/18/22,9:22:15 AM,Tank 36,Strauss lab 1,,63.183,751.1,137.1,13.16,150.5,128.4,152.4,7785,98,0.07,-1.2,-1.2,8.86,-203.1,0.43,0.41,2.98,12.11,-0.042,-0.039
7/18/22,9:22:18 AM,Tank 36,Strauss lab 1,,63.175,751.1,138.3,13.27,150.5,128.4,152.4,7789,98,0.07,-1.2,-1.2,8.89,-204.5,0.51,0.49,3.26,13.28,-0.043,-0.034
7/18/22,9:22:21 AM,Tank 36,Strauss lab 1,,63.174,751.1,139.3,13.37,150.5,128.4,152.4,7789,98,0.07,-1.2,-1.2,8.91,-205.7,0.47,0.45,3.1,12.62,-0.042,-0.033
7/18/22,9:24:24 AM,Tank 04,Strauss lab 1,,63.633,751,156.4,14.93,154.1,132.3,156,7560,100,0.07,-1.3,-1.3,9.06,-214.3,0.51,0.49,3.5,14.29,-0.042,-0.039
7/18/22,9:24:27 AM,Tank 04,Strauss lab 1,,63.638,751,157.8,15.06,154.3,132.4,156.2,7553,100,0.07,-1.3,-1.3,9.09,-216.1,0.59,0.57,3.98,16.29,-0.043,-0.046
7/18/22,9:24:30 AM,Tank 04,Strauss lab 1,,63.64,751,159.5,15.22,154.2,132.4,156.1,7554,100,0.07,-1.3,-1.3,9.12,-217.4,0.52,0.5,2.87,11.66,-0.043,-0.048
7/18/22,9:24:33 AM,Tank 04,Strauss lab 1,,63.645,750.9,161,15.37,154.2,132.4,156.1,7556,100,0.07,-1.3,-1.3,9.14,-218.6,0.61,0.59,2.55,10.36,-0.043,-0.045
7/18/22,9:24:36 AM,Tank 04,Strauss lab 1,,63.649,751,162.2,15.48,154.2,132.4,156.1,7555,100,0.07,-1.3,-1.3,9.15,-219.5,0.56,0.54,4.66,19.11,-0.043,-0.035
7/18/22,9:24:39 AM,Tank 04,Strauss lab 1,,63.653,751,163.4,15.59,154.2,132.4,156.1,7555,100,0.07,-1.3,-1.3,9.17,-220.4,0.63,0.61,3.72,15.22,-0.043,-0.032
7/18/22,9:26:22 AM,Tank 01,Strauss lab 1,,63.199,751.1,136.8,13.13,76,64.9,76.9,15418,49,0.03,-1.3,-1.3,8.98,-209.5,1.07,1.06,8.38,34.61,-0.044,-0.047
7/18/22,9:26:25 AM,Tank 01,Strauss lab 1,,63.235,751,138.6,13.3,80.6,68.8,81.6,14531,52,0.04,-1.3,-1.3,8.99,-210,1.01,1,7.08,29.18,-0.044,-0.035
7/18/22,9:26:28 AM,Tank 01,Strauss lab 1,,63.242,750.9,139.9,13.42,146.5,125.1,148.3,7995,95,0.07,-1.2,-1.2,8.99,-210.3,1.02,1.01,6.77,27.88,-0.043,-0.048
7/18/22,9:26:31 AM,Tank 01,Strauss lab 1,,63.24,751,140.9,13.51,152.1,129.9,154,7701,99,0.07,-1.2,-1.2,9,-210.7,1.09,1.07,8.85,36.57,-0.044,-0.047
7/18/22,9:26:34 AM,Tank 01,Strauss lab 1,,63.209,751.1,141.8,13.6,152.2,130,154.2,7694,99,0.07,-1.2,-1.2,9,-211,1.1,1.08,5.11,20.97,-0.044,-0.035
7/18/22,9:26:37 AM,Tank 01,Strauss lab 1,,63.206,751,142.6,13.68,152.2,129.9,154.1,7696,99,0.07,-1.2,-1.2,9.01,-211.2,1.11,1.1,7.01,28.91,-0.044,-0.031
7/18/22,9:28:27 AM,Tank 14,Strauss lab 1,,70.841,751.1,136.6,12.04,167.9,157,169,6371,109,0.08,-2.1,-2.1,8.57,-187.8,0.52,0.5,2.21,8.94,-0.045,-0.049
7/18/22,9:28:30 AM,Tank 14,Strauss lab 1,,70.841,751,137.8,12.15,168,157,169.1,6368,109,0.08,-2.1,-2.1,8.58,-188.6,0.52,0.5,3.34,13.61,-0.044,-0.051
7/18/22,9:28:33 AM,Tank 14,Strauss lab 1,,70.84,751.1,138.8,12.23,168.1,157.1,169.1,6367,109,0.08,-2.1,-2.1,8.59,-189.2,0.46,0.44,2.34,9.48,-0.044,-0.057
7/18/22,9:28:36 AM,Tank 14,Strauss lab 1,,70.839,751.1,139.5,12.3,168.1,157.1,169.1,6366,109,0.08,-2.1,-2.1,8.6,-189.8,0.44,0.42,1.9,7.65,-0.042,-0.035
7/18/22,9:28:39 AM,Tank 14,Strauss lab 1,,70.837,751.1,140.2,12.36,168.1,157.1,169.2,6365,109,0.08,-2.1,-2.1,8.61,-190.3,0.49,0.47,2.54,10.28,-0.044,-0.039
7/18/22,9:28:42 AM,Tank 14,Strauss lab 1,,70.837,751.1,140.8,12.41,168.1,157.1,169.2,6365,109,0.08,-2.1,-2.1,8.62,-190.8,0.48,0.46,1.44,5.72,-0.044,-0.039
7/18/22,9:30:14 AM,Tank 32,Strauss lab 1,,70.416,751,121.5,10.76,166.3,154.7,167.4,6465,108,0.08,-2,-2,8.61,-190,0.43,0.41,2.7,10.98,-0.042,-0.049
7/18/22,9:30:17 AM,Tank 32,Strauss lab 1,,70.378,751,123.5,10.93,163.9,152.4,165,6561,107,0.08,-2,-2,8.62,-190.3,0.49,0.47,1.55,6.2,-0.041,-0.031
7/18/22,9:30:20 AM,Tank 32,Strauss lab 1,,70.346,751,125.2,11.09,164.3,152.7,165.4,6548,107,0.08,-2,-2,8.62,-190.6,0.59,0.57,1.1,4.32,-0.038,-0.025
7/18/22,9:30:23 AM,Tank 32,Strauss lab 1,,70.345,751.1,126.7,11.22,164.4,152.8,165.5,6544,107,0.08,-2,-2,8.63,-191.2,0.55,0.53,2.49,10.09,-0.041,-0.047
7/18/22,9:30:26 AM,Tank 32,Strauss lab 1,,70.348,751.1,127.8,11.32,120.3,111.8,121.1,8943,78,0.06,-2,-2,8.64,-191.6,0.47,0.45,1.14,4.47,-0.041,-0.044
7/18/22,9:30:29 AM,Tank 32,Strauss lab 1,,70.349,751,128.7,11.4,92.4,85.8,93,11651,60,0.04,-2,-2,8.65,-192.1,0.48,0.46,1.57,6.26,-0.042,-0.034
7/18/22,9:30:32 AM,Tank 32,Strauss lab 1,,70.35,751.1,129.4,11.46,148.6,138.1,149.6,7240,97,0.07,-2,-2,8.65,-192.6,0.41,0.39,2.12,8.57,-0.044,-0.051
7/18/22,9:32:02 AM,Tank 47,Strauss lab 1,,70.838,750.9,102.8,9.06,157.2,146.9,158.2,6805,102,0.07,-2.1,-2.1,8.51,-184.4,0.25,0.23,1.43,5.69,-0.041,-0.035
7/18/22,9:32:05 AM,Tank 47,Strauss lab 1,,70.811,751,104,9.17,157.3,147,158.3,6805,102,0.07,-2.1,-2.1,8.5,-184.1,0.28,0.26,1.44,5.74,-0.042,-0.032
7/18/22,9:32:08 AM,Tank 47,Strauss lab 1,,70.811,750.9,105,9.26,157.3,147,158.3,6804,102,0.07,-2.1,-2.1,8.5,-183.8,0.36,0.34,0.79,3.02,-0.044,-0.051
7/18/22,9:32:11 AM,Tank 47,Strauss lab 1,,70.811,751.1,105.8,9.33,157.3,146.9,158.3,6805,102,0.07,-2.1,-2.1,8.5,-183.5,0.25,0.22,1.14,4.49,-0.043,-0.056
7/18/22,9:32:14 AM,Tank 47,Strauss lab 1,,70.809,751.1,106.4,9.38,157.3,147,158.3,6804,102,0.07,-2.1,-2.1,8.49,-183.3,0.27,0.25,1.35,5.35,-0.04,-0.03
7/18/22,9:32:17 AM,Tank 47,Strauss lab 1,,70.809,751.1,106.9,9.42,157.3,147,158.3,6804,102,0.07,-2.1,-2.1,8.49,-183.1,0.24,0.22,1.39,5.52,-0.041,-0.027
7/18/22,9:34:22 AM,Tank 52,Strauss lab 1,,64.626,751,134.7,12.71,147,127.7,148.7,7832,96,0.07,-1.4,-1.4,9.06,-214.6,0.53,0.51,3.43,14.01,-0.045,-0.051
7/18/22,9:34:25 AM,Tank 52,Strauss lab 1,,64.634,750.9,135.5,12.79,147,127.7,148.7,7830,96,0.07,-1.4,-1.4,9.07,-215,0.53,0.51,3.99,16.33,-0.044,-0.032
7/18/22,9:34:28 AM,Tank 52,Strauss lab 1,,64.638,751,136,12.84,147.1,127.8,148.8,7826,96,0.07,-1.4,-1.4,9.07,-215.3,0.61,0.59,3.63,14.85,-0.045,-0.051
7/18/22,9:34:31 AM,Tank 52,Strauss lab 1,,64.643,750.9,136.5,12.88,147.1,127.8,148.8,7825,96,0.07,-1.4,-1.4,9.08,-215.5,0.61,0.59,3.38,13.81,-0.042,-0.045
7/18/22,9:34:34 AM,Tank 52,Strauss lab 1,,64.645,750.9,136.9,12.92,147.1,127.8,148.8,7824,96,0.07,-1.4,-1.4,9.08,-215.6,0.66,0.64,3.52,14.37,-0.041,-0.027
7/18/22,9:34:37 AM,Tank 52,Strauss lab 1,,64.649,750.9,137.4,12.97,147.1,127.8,148.8,7824,96,0.07,-1.4,-1.4,9.08,-215.7,0.6,0.58,3.44,14.06,-0.044,-0.049
7/18/22,9:36:08 AM,Tank 49,Strauss lab 1,,63.489,750.9,155.1,14.83,159.9,136.9,161.8,7303,104,0.08,-1.3,-1.3,9.17,-220.7,1.33,1.32,7.89,32.55,-0.041,-0.034
7/18/22,9:36:11 AM,Tank 49,Strauss lab 1,,63.491,750.9,156.2,14.93,159.9,137,161.9,7301,104,0.08,-1.3,-1.3,9.2,-221.9,1.32,1.31,7.57,31.22,-0.045,-0.054
7/18/22,9:36:14 AM,Tank 49,Strauss lab 1,,63.497,751,157.8,15.09,159.9,137,161.9,7299,104,0.08,-1.3,-1.3,9.21,-223,1.31,1.3,6.77,27.89,-0.043,-0.045
7/18/22,9:36:17 AM,Tank 49,Strauss lab 1,,63.5,750.9,159.3,15.23,160,137.1,162,7296,104,0.08,-1.3,-1.3,9.23,-223.8,1.27,1.26,7.62,31.44,-0.043,-0.027
7/18/22,9:36:20 AM,Tank 49,Strauss lab 1,,63.503,750.9,160.6,15.36,160,137.1,162,7294,104,0.08,-1.3,-1.3,9.24,-224.5,1.27,1.26,8.39,34.63,-0.044,-0.038
7/18/22,9:36:23 AM,Tank 49,Strauss lab 1,,63.507,750.9,161.7,15.46,160,137.1,162,7293,104,0.08,-1.3,-1.3,9.25,-225.1,1.26,1.25,13.86,57.4,-0.045,-0.037
7/18/22,9:38:24 AM,Tank 62,Strauss lab 1,,71.248,751,125.5,11.01,155.6,146.1,156.5,6843,101,0.07,-2.1,-2.1,8.62,-190.8,0.47,0.45,3.52,14.37,-0.045,-0.061
7/18/22,9:38:27 AM,Tank 62,Strauss lab 1,,71.249,750.9,126.3,11.08,155.6,146.1,156.6,6843,101,0.07,-2.1,-2.1,8.62,-190.9,0.47,0.45,3.75,15.31,-0.044,-0.047
7/18/22,9:38:30 AM,Tank 62,Strauss lab 1,,71.25,750.8,126.9,11.13,155.3,145.8,156.2,6860,101,0.07,-2.1,-2.1,8.62,-191,0.63,0.61,3.76,15.37,-0.042,-0.04
7/18/22,9:38:33 AM,Tank 62,Strauss lab 1,,71.25,750.8,127.4,11.18,152.4,143.1,153.3,6990,99,0.07,-2.1,-2.1,8.63,-191.1,0.71,0.69,2.98,12.14,-0.045,-0.048
7/18/22,9:38:36 AM,Tank 62,Strauss lab 1,,71.25,750.9,127.8,11.21,147.5,138.5,148.4,7218,96,0.07,-2.1,-2.1,8.63,-191.3,0.66,0.64,3.76,15.39,-0.045,-0.041
7/18/22,9:38:39 AM,Tank 62,Strauss lab 1,,71.248,750.9,128.1,11.24,143.7,134.9,144.5,7413,93,0.07,-2.1,-2.1,8.63,-191.4,0.67,0.65,4.11,16.82,-0.044,-0.036
7/18/22,9:40:13 AM,Tank 33,Strauss lab 1,,64.298,750.8,149.6,14.18,156,135,157.9,7408,101,0.07,-1.3,-1.3,9.18,-221.5,0.86,0.84,4.9,20.13,-0.044,-0.034
7/18/22,9:40:16 AM,Tank 33,Strauss lab 1,,64.301,750.8,152.1,14.41,155.8,134.8,157.7,7417,101,0.07,-1.3,-1.3,9.21,-222.8,0.87,0.85,4.79,19.65,-0.046,-0.046
7/18/22,9:40:19 AM,Tank 33,Strauss lab 1,,64.306,750.9,153.7,14.56,155.7,134.8,157.6,7421,101,0.07,-1.3,-1.3,9.22,-223.7,0.82,0.81,5.21,21.39,-0.048,-0.049
7/18/22,9:40:22 AM,Tank 33,Strauss lab 1,,64.315,750.9,155.1,14.7,155.7,134.7,157.5,7422,101,0.07,-1.3,-1.3,9.24,-224.6,0.73,0.71,4.94,20.29,-0.044,-0.032
7/18/22,9:40:25 AM,Tank 33,Strauss lab 1,,64.319,751,156.3,14.81,155.7,134.7,157.5,7422,101,0.07,-1.3,-1.3,9.25,-225.2,0.66,0.64,4.77,19.59,-0.044,-0.026
7/18/22,9:40:28 AM,Tank 33,Strauss lab 1,,64.323,750.9,157.4,14.91,155.7,134.7,157.5,7423,101,0.07,-1.3,-1.3,9.26,-225.8,0.64,0.62,4.78,19.61,-0.044,-0.049
7/18/22,9:42:11 AM,Tank 20,Strauss lab 1,,64.354,750.9,115.3,10.91,148.4,128.5,150.2,7781,96,0.07,-1.3,-1.3,8.89,-205,0.96,0.95,5.3,21.78,-0.045,-0.037
7/18/22,9:42:14 AM,Tank 20,Strauss lab 1,,64.166,750.9,118.3,11.22,147.2,127.1,148.9,7866,96,0.07,-1.3,-1.3,8.9,-205.6,0.99,0.98,5.69,23.38,-0.045,-0.041
7/18/22,9:42:17 AM,Tank 20,Strauss lab 1,,63.959,750.8,119.7,11.38,150.7,129.8,152.5,7701,98,0.07,-1.3,-1.3,8.91,-206.1,0.98,0.97,5.04,20.69,-0.046,-0.051
7/18/22,9:42:20 AM,Tank 20,Strauss lab 1,,63.909,750.9,121,11.52,152,130.9,153.9,7638,99,0.07,-1.3,-1.3,8.92,-206.2,0.92,0.9,5.34,21.93,-0.043,-0.033
7/18/22,9:42:23 AM,Tank 20,Strauss lab 1,,63.894,750.9,122,11.62,152.1,131,153.9,7636,99,0.07,-1.3,-1.3,8.92,-206.3,0.96,0.94,4.25,17.41,-0.042,-0.034
7/18/22,9:42:26 AM,Tank 20,Strauss lab 1,,63.889,750.8,123.9,11.8,152.1,130.9,153.9,7639,99,0.07,-1.3,-1.3,8.92,-206.4,0.96,0.95,5.59,22.98,-0.043,-0.051
7/18/22,9:42:29 AM,Tank 20,Strauss lab 1,,63.897,750.9,125.4,11.93,152.1,130.9,153.9,7637,99,0.07,-1.3,-1.3,8.92,-206.5,0.9,0.88,4.93,20.22,-0.043,-0.033
7/18/22,9:42:32 AM,Tank 20,Strauss lab 1,,63.902,750.9,126.6,12.05,152,130.9,153.9,7639,99,0.07,-1.3,-1.3,8.92,-206.5,0.8,0.78,4.69,19.25,-0.043,-0.037
7/18/22,9:44:29 AM,Tank 03,Strauss lab 1,,64.214,750.8,149.8,14.21,157.2,135.8,159,7361,102,0.07,-1.3,-1.3,8.89,-204.7,0.81,0.8,4.58,18.79,-0.042,-0.04
7/18/22,9:44:31 AM,Tank 03,Strauss lab 1,,64.219,751,151,14.32,157.3,136,159.2,7352,102,0.07,-1.3,-1.3,8.9,-205.1,0.74,0.72,4.6,18.85,-0.041,-0.048
7/18/22,9:44:34 AM,Tank 03,Strauss lab 1,,64.223,750.9,151.8,14.4,157.5,136.2,159.4,7343,102,0.07,-1.3,-1.3,8.9,-205.4,0.73,0.71,4.79,19.66,-0.039,-0.032
7/18/22,9:44:37 AM,Tank 03,Strauss lab 1,,64.227,750.9,152.6,14.47,157.6,136.2,159.5,7340,102,0.07,-1.3,-1.3,8.91,-205.7,0.72,0.7,3.76,15.38,-0.041,-0.033
7/18/22,9:44:40 AM,Tank 03,Strauss lab 1,,64.231,750.9,153.3,14.53,157.6,136.2,159.5,7340,102,0.07,-1.3,-1.3,8.91,-205.9,0.84,0.83,5.96,24.52,-0.042,-0.053
7/18/22,9:44:43 AM,Tank 03,Strauss lab 1,,64.236,750.9,153.8,14.59,157.6,136.2,159.5,7340,102,0.07,-1.3,-1.3,8.91,-206,0.83,0.81,4.97,20.41,-0.041,-0.039
7/18/22,9:44:46 AM,Tank 03,Strauss lab 1,,64.241,750.9,154.4,14.64,157.4,136.1,159.3,7347,102,0.07,-1.3,-1.3,8.91,-206.2,0.8,0.79,4.09,16.76,-0.041,-0.045
7/18/22,9:47:45 AM,Tank 13,Strauss lab 1,,70.501,750.9,112.5,9.95,153.8,143.2,154.8,6982,100,0.07,-2,-2,8.44,-180.2,0.55,0.53,3.39,13.83,-0.045,-0.039
7/18/22,9:47:48 AM,Tank 13,Strauss lab 1,,70.503,750.8,113.1,10,153.8,143.2,154.8,6984,100,0.07,-2,-2,8.44,-180.5,0.47,0.45,1.53,6.11,-0.045,-0.036
7/18/22,9:47:51 AM,Tank 13,Strauss lab 1,,70.502,750.9,113.5,10.04,153.8,143.2,154.8,6986,100,0.07,-2,-2,8.45,-180.8,0.36,0.34,1.79,7.18,-0.045,-0.051
7/18/22,9:47:54 AM,Tank 13,Strauss lab 1,,70.502,751,113.8,10.07,153.8,143.2,154.8,6985,100,0.07,-2,-2,8.45,-181,0.24,0.22,0.61,2.28,-0.042,-0.031
7/18/22,9:47:57 AM,Tank 13,Strauss lab 1,,70.501,750.9,114.2,10.1,153.8,143.2,154.8,6984,100,0.07,-2,-2,8.46,-181.2,0.3,0.28,1.26,4.95,-0.043,-0.028
7/18/22,9:48:00 AM,Tank 13,Strauss lab 1,,70.501,750.9,114.4,10.12,153.8,143.2,154.8,6983,100,0.07,-2,-2,8.46,-181.4,0.32,0.3,1.7,6.81,-0.046,-0.049
7/18/22,9:48:03 AM,Tank 13,Strauss lab 1,,70.501,750.9,114.7,10.14,153.7,143.1,154.8,6987,100,0.07,-2,-2,8.46,-181.6,0.35,0.33,1.58,6.32,-0.046,-0.05
7/18/22,9:49:41 AM,Tank 16,Strauss lab 1,,70.902,750.9,126.7,11.16,152.2,142.3,153.1,7027,99,0.07,-2.1,-2.1,8.72,-196.6,0.53,0.51,1.59,6.32,-0.043,-0.028
7/18/22,9:49:44 AM,Tank 16,Strauss lab 1,,70.887,750.9,128.6,11.33,155.3,145.2,156.3,6885,101,0.07,-2.1,-2.1,8.76,-198.7,0.5,0.48,3.06,12.48,-0.045,-0.04
7/18/22,9:49:47 AM,Tank 16,Strauss lab 1,,70.888,751,129.7,11.43,156.1,145.9,157,6852,101,0.07,-2.1,-2.1,8.79,-200.3,0.5,0.49,2.51,10.18,-0.045,-0.038
7/18/22,9:49:50 AM,Tank 16,Strauss lab 1,,70.889,751,130.7,11.51,156.3,146.1,157.2,6843,102,0.07,-2.1,-2.1,8.81,-201.6,0.51,0.5,1.61,6.42,-0.044,-0.044
7/18/22,9:49:53 AM,Tank 16,Strauss lab 1,,70.89,750.9,131.5,11.58,156.3,146.2,157.3,6840,102,0.07,-2.1,-2.1,8.83,-202.7,0.62,0.6,1.5,5.97,-0.043,-0.048
7/18/22,9:49:56 AM,Tank 16,Strauss lab 1,,70.89,750.9,132.2,11.64,156.3,146.2,157.3,6839,102,0.07,-2.1,-2.1,8.85,-203.7,0.63,0.61,1.5,5.97,-0.045,-0.052
7/18/22,9:49:59 AM,Tank 16,Strauss lab 1,,70.888,750.9,132.7,11.69,156.4,146.2,157.3,6839,102,0.07,-2.1,-2.1,8.86,-204.7,0.62,0.6,1.63,6.52,-0.046,-0.037
7/18/22,9:51:34 AM,Tank 17,Strauss lab 1,,63.955,750.8,141.4,13.45,149,128.4,150.8,7790,97,0.07,-1.3,-1.3,9.32,-228.8,1.17,1.16,5.86,24.13,-0.047,-0.051
7/18/22,9:51:37 AM,Tank 17,Strauss lab 1,,63.884,750.9,142.1,13.52,149.1,128.4,150.9,7790,97,0.07,-1.3,-1.3,9.33,-229.4,1.13,1.12,8.79,36.3,-0.047,-0.046
7/18/22,9:51:40 AM,Tank 17,Strauss lab 1,,63.815,750.9,143,13.62,149.2,128.3,151,7794,97,0.07,-1.3,-1.3,9.34,-230.1,0.9,0.88,6.2,25.53,-0.047,-0.052
7/18/22,9:51:43 AM,Tank 17,Strauss lab 1,,63.722,750.9,144.2,13.76,149.2,128.2,151.1,7800,97,0.07,-1.3,-1.3,9.35,-230.6,0.91,0.9,11.85,49.05,-0.046,-0.058
7/18/22,9:51:46 AM,Tank 17,Strauss lab 1,,63.721,750.9,145.6,13.89,149.1,128.1,150.9,7808,97,0.07,-1.3,-1.3,9.35,-230.9,1.02,1.01,6.53,26.89,-0.043,-0.039
